scenario_id,time_s,uav_id,x_m,y_m,z_m,speed_mps,role
dive_and_rise,2.25,3,90.5,65.0,44.9375,0.0,peripheral
dive_and_rise,2.25,4,90.5,55.0,44.9375,0.0,peripheral
dive_and_rise,2.5,0,100.0,80.0,44.375,0.0,peripheral
dive_and_rise,2.5,1,100.0,40.0,44.375,0.0,peripheral
dive_and_rise,2.5,2,95.0,60.0,44.375,0.0,relay_anchor
dive_and_rise,2.5,3,90.0,65.0,44.375,0.0,peripheral
dive_and_rise,2.5,4,90.0,55.0,44.375,0.0,peripheral
dive_and_rise,2.75,0,100.5,80.0,43.8125,0.0,peripheral
dive_and_rise,2.75,1,100.5,40.0,43.8125,0.0,peripheral
dive_and_rise,2.75,2,95.0,60.0,43.8125,0.0,relay_anchor
dive_and_rise,2.75,3,89.5,65.0,43.8125,0.0,peripheral
dive_and_rise,2.75,4,89.5,55.0,43.8125,0.0,peripheral
dive_and_rise,3.0,0,101.0,80.0,43.25,0.0,peripheral
dive_and_rise,3.0,1,101.0,40.0,43.25,0.0,peripheral
dive_and_rise,3.0,2,95.0,60.0,43.25,0.0,relay_anchor
dive_and_rise,3.0,3,89.0,65.0,43.25,0.0,peripheral
dive_and_rise,3.0,4,89.0,55.0,43.25,0.0,peripheral
dive_and_rise,3.25,0,101.5,80.0,42.6875,0.0,peripheral
dive_and_rise,3.25,1,101.5,40.0,42.6875,0.0,peripheral
dive_and_rise,3.25,2,95.0,60.0,42.6875,0.0,relay_anchor
dive_and_rise,3.25,3,88.5,65.0,42.6875,0.0,peripheral
dive_and_rise,3.25,4,88.5,55.0,42.6875,0.0,peripheral
dive_and_rise,3.5,0,102.0,80.0,42.125,0.0,peripheral
dive_and_rise,3.5,1,102.0,40.0,42.125,0.0,peripheral
dive_and_rise,3.5,2,95.0,60.0,42.125,0.0,relay_anchor
dive_and_rise,3.5,3,88.0,65.0,42.125,0.0,peripheral
dive_and_rise,3.5,4,88.0,55.0,42.125,0.0,peripheral
dive_and_rise,3.75,0,102.5,80.0,41.5625,0.0,peripheral
dive_and_rise,3.75,1,102.5,40.0,41.5625,0.0,peripheral
dive_and_rise,3.75,2,95.0,60.0,41.5625,0.0,relay_anchor
dive_and_rise,3.75,3,87.5,65.0,41.5625,0.0,peripheral
dive_and_rise,3.75,4,87.5,55.0,41.5625,0.0,peripheral
dive_and_rise,4.0,0,103.0,80.0,41.0,0.0,peripheral
dive_and_rise,4.0,1,103.0,40.0,41.0,0.0,peripheral
dive_and_rise,4.0,2,95.0,60.0,41.0,0.0,relay_anchor
dive_and_rise,4.0,3,87.0,65.0,41.0,0.0,peripheral
dive_and_rise,4.0,4,87.0,55.0,41.0,0.0,peripheral
dive_and_rise,4.25,0,103.5,80.0,40.4375,0.0,peripheral
dive_and_rise,4.25,1,103.5,40.0,40.4375,0.0,peripheral
dive_and_rise,4.25,2,95.0,60.0,40.4375,0.0,relay_anchor
dive_and_rise,4.25,3,86.5,65.0,40.4375,0.0,peripheral
dive_and_rise,4.25,4,86.5,55.0,40.4375,0.0,peripheral
dive_and_rise,4.5,0,104.0,80.0,39.875,0.0,peripheral
dive_and_rise,4.5,1,104.0,40.0,39.875,0.0,peripheral
dive_and_rise,4.5,2,95.0,60.0,39.875,0.0,relay_anchor
dive_and_rise,4.5,3,86.0,65.0,39.875,0.0,peripheral
dive_and_rise,4.5,4,86.0,55.0,39.875,0.0,peripheral
dive_and_rise,4.75,0,104.5,80.0,39.3125,0.0,peripheral
dive_and_rise,4.75,1,104.5,40.0,39.3125,0.0,peripheral
dive_and_rise,4.75,2,95.0,60.0,39.3125,0.0,relay_anchor
dive_and_rise,4.75,3,85.5,65.0,39.3125,0.0,peripheral
dive_and_rise,4.75,4,85.5,55.0,39.3125,0.0,peripheral
dive_and_rise,5.0,0,105.0,80.0,38.75,0.0,peripheral
dive_and_rise,5.0,1,105.0,40.0,38.75,0.0,peripheral
dive_and_rise,5.0,2,95.0,60.0,38.75,0.0,relay_anchor
dive_and_rise,5.0,3,85.0,65.0,38.75,0.0,peripheral
dive_and_rise,5.0,4,85.0,55.0,38.75,0.0,peripheral
dive_and_rise,5.25,0,105.5,80.0,38.1875,0.0,peripheral
dive_and_rise,5.25,1,105.5,40.0,38.1875,0.0,peripheral
dive_and_rise,5.25,2,95.0,60.0,38.1875,0.0,relay_anchor
dive_and_rise,5.25,3,84.5,65.0,38.1875,0.0,peripheral
dive_and_rise,5.25,4,84.5,55.0,38.1875,0.0,peripheral
dive_and_rise,5.5,0,106.0,80.0,37.625,0.0,peripheral
dive_and_rise,5.5,1,106.0,40.0,37.625,0.0,peripheral
dive_and_rise,5.5,2,95.0,60.0,37.625,0.0,relay_anchor
dive_and_rise,5.5,3,84.0,65.0,37.625,0.0,peripheral
dive_and_rise,5.5,4,84.0,55.0,37.625,0.0,peripheral
dive_and_rise,5.75,0,106.5,80.0,37.0625,0.0,peripheral
dive_and_rise,5.75,1,106.5,40.0,37.0625,0.0,peripheral
dive_and_rise,5.75,2,95.0,60.0,37.0625,0.0,relay_anchor
dive_and_rise,5.75,3,83.5,65.0,37.0625,0.0,peripheral
dive_and_rise,5.75,4,83.5,55.0,37.0625,0.0,peripheral
dive_and_rise,6.0,0,107.0,80.0,36.5,0.0,peripheral
dive_and_rise,6.0,1,107.0,40.0,36.5,0.0,peripheral
dive_and_rise,6.0,2,95.0,60.0,36.5,0.0,relay_anchor
dive_and_rise,6.0,3,83.0,65.0,36.5,0.0,peripheral
dive_and_rise,6.0,4,83.0,55.0,36.5,0.0,peripheral
dive_and_rise,6.25,0,107.5,80.0,35.9375,0.0,peripheral
dive_and_rise,6.25,1,107.5,40.0,35.9375,0.0,peripheral
dive_and_rise,6.25,2,95.0,60.0,35.9375,0.0,relay_anchor
dive_and_rise,6.25,3,82.5,65.0,35.9375,0.0,peripheral
dive_and_rise,6.25,4,82.5,55.0,35.9375,0.0,peripheral
dive_and_rise,6.5,0,108.0,80.0,35.375,0.0,peripheral
dive_and_rise,6.5,1,108.0,40.0,35.375,0.0,peripheral
dive_and_rise,6.5,2,95.0,60.0,35.375,0.0,relay_anchor
dive_and_rise,6.5,3,82.0,65.0,35.375,0.0,peripheral
dive_and_rise,6.5,4,82.0,55.0,35.375,0.0,peripheral
dive_and_rise,6.75,0,108.5,80.0,34.8125,0.0,peripheral
dive_and_rise,6.75,1,108.5,40.0,34.8125,0.0,peripheral
dive_and_rise,6.75,2,95.0,60.0,34.8125,0.0,relay_anchor
dive_and_rise,6.75,3,81.5,65.0,34.8125,0.0,peripheral
dive_and_rise,6.75,4,81.5,55.0,34.8125,0.0,peripheral
dive_and_rise,7.0,0,109.0,80.0,34.25,0.0,peripheral
dive_and_rise,7.0,1,109.0,40.0,34.25,0.0,peripheral
dive_and_rise,7.0,2,95.0,60.0,34.25,0.0,relay_anchor
dive_and_rise,7.0,3,81.0,65.0,34.25,0.0,peripheral
dive_and_rise,7.0,4,81.0,55.0,34.25,0.0,peripheral
dive_and_rise,7.25,0,109.5,80.0,33.6875,0.0,peripheral
dive_and_rise,7.25,1,109.5,40.0,33.6875,0.0,peripheral
dive_and_rise,7.25,2,95.0,60.0,33.6875,0.0,relay_anchor
dive_and_rise,7.25,3,80.5,65.0,33.6875,0.0,peripheral
dive_and_rise,7.25,4,80.5,55.0,33.6875,0.0,peripheral
dive_and_rise,7.5,0,110.0,80.0,33.125,0.0,peripheral
dive_and_rise,7.5,1,110.0,40.0,33.125,0.0,peripheral
dive_and_rise,7.5,2,95.0,60.0,33.125,0.0,relay_anchor
dive_and_rise,7.5,3,80.0,65.0,33.125,0.0,peripheral
dive_and_rise,7.5,4,80.0,55.0,33.125,0.0,peripheral
dive_and_rise,7.75,0,110.5,80.0,32.5625,0.0,peripheral
dive_and_rise,7.75,1,110.5,40.0,32.5625,0.0,peripheral
dive_and_rise,7.75,2,95.0,60.0,32.5625,0.0,relay_anchor
dive_and_rise,7.75,3,79.5,65.0,32.5625,0.0,peripheral
dive_and_rise,7.75,4,79.5,55.0,32.5625,0.0,peripheral
dive_and_rise,8.0,0,111.0,80.0,32.0,0.0,peripheral
dive_and_rise,8.0,1,111.0,40.0,32.0,0.0,peripheral
dive_and_rise,8.0,2,95.0,60.0,32.0,0.0,relay_anchor
dive_and_rise,8.0,3,79.0,65.0,32.0,0.0,peripheral
dive_and_rise,8.0,4,79.0,55.0,32.0,0.0,peripheral
dive_and_rise,8.25,0,111.5,80.0,31.4375,0.0,peripheral
dive_and_rise,8.25,1,111.5,40.0,31.4375,0.0,peripheral
dive_and_rise,8.25,2,95.0,60.0,31.4375,0.0,relay_anchor
dive_and_rise,8.25,3,78.5,65.0,31.4375,0.0,peripheral
dive_and_rise,8.25,4,78.5,55.0,31.4375,0.0,peripheral
dive_and_rise,8.5,0,112.0,80.0,30.875,0.0,peripheral
dive_and_rise,8.5,1,112.0,40.0,30.875,0.0,peripheral
dive_and_rise,8.5,2,95.0,60.0,30.875,0.0,relay_anchor
dive_and_rise,8.5,3,78.0,65.0,30.875,0.0,peripheral
dive_and_rise,8.5,4,78.0,55.0,30.875,0.0,peripheral
dive_and_rise,8.75,0,112.5,80.0,30.3125,0.0,peripheral
dive_and_rise,8.75,1,112.5,40.0,30.3125,0.0,peripheral
dive_and_rise,8.75,2,95.0,60.0,30.3125,0.0,relay_anchor
dive_and_rise,8.75,3,77.5,65.0,30.3125,0.0,peripheral
dive_and_rise,8.75,4,77.5,55.0,30.3125,0.0,peripheral
dive_and_rise,9.0,0,113.0,80.0,29.75,0.0,peripheral
dive_and_rise,9.0,1,113.0,40.0,29.75,0.0,peripheral
dive_and_rise,9.0,2,95.0,60.0,29.75,0.0,relay_anchor
dive_and_rise,9.0,3,77.0,65.0,29.75,0.0,peripheral
dive_and_rise,9.0,4,77.0,55.0,29.75,0.0,peripheral
dive_and_rise,9.25,0,113.5,80.0,29.1875,0.0,peripheral
dive_and_rise,9.25,1,113.5,40.0,29.1875,0.0,peripheral
dive_and_rise,9.25,2,95.0,60.0,29.1875,0.0,relay_anchor
dive_and_rise,9.25,3,76.5,65.0,29.1875,0.0,peripheral
dive_and_rise,9.25,4,76.5,55.0,29.1875,0.0,peripheral
dive_and_rise,9.5,0,114.0,80.0,28.625,0.0,peripheral
dive_and_rise,9.5,1,114.0,40.0,28.625,0.0,peripheral
dive_and_rise,9.5,2,95.0,60.0,28.625,0.0,relay_anchor
dive_and_rise,9.5,3,76.0,65.0,28.625,0.0,peripheral
dive_and_rise,9.5,4,76.0,55.0,28.625,0.0,peripheral
dive_and_rise,9.75,0,114.5,80.0,28.0625,0.0,peripheral
dive_and_rise,9.75,1,114.5,40.0,28.0625,0.0,peripheral
dive_and_rise,9.75,2,95.0,60.0,28.0625,0.0,relay_anchor
dive_and_rise,9.75,3,75.5,65.0,28.0625,0.0,peripheral
dive_and_rise,9.75,4,75.5,55.0,28.0625,0.0,peripheral
dive_and_rise,10.0,0,115.0,80.0,27.5,0.0,peripheral
dive_and_rise,10.0,1,115.0,40.0,27.5,0.0,peripheral
dive_and_rise,10.0,2,95.0,60.0,27.5,0.0,relay_anchor
dive_and_rise,10.0,3,75.0,65.0,27.5,0.0,peripheral
dive_and_rise,10.0,4,75.0,55.0,27.5,0.0,peripheral
dive_and_rise,10.25,0,115.5,80.0,26.9375,0.0,peripheral
dive_and_rise,10.25,1,115.5,40.0,26.9375,0.0,peripheral
dive_and_rise,10.25,2,95.0,60.0,26.9375,0.0,relay_anchor
dive_and_rise,10.25,3,74.5,65.0,26.9375,0.0,peripheral
dive_and_rise,10.25,4,74.5,55.0,26.9375,0.0,peripheral
dive_and_rise,10.5,0,116.0,80.0,26.375,0.0,peripheral
dive_and_rise,10.5,1,116.0,40.0,26.375,0.0,peripheral
dive_and_rise,10.5,2,95.0,60.0,26.375,0.0,relay_anchor
dive_and_rise,10.5,3,74.0,65.0,26.375,0.0,peripheral
dive_and_rise,10.5,4,74.0,55.0,26.375,0.0,peripheral
dive_and_rise,10.75,0,116.5,80.0,25.8125,0.0,peripheral
dive_and_rise,10.75,1,116.5,40.0,25.8125,0.0,peripheral
dive_and_rise,10.75,2,95.0,60.0,25.8125,0.0,relay_anchor
dive_and_rise,10.75,3,73.5,65.0,25.8125,0.0,peripheral
dive_and_rise,10.75,4,73.5,55.0,25.8125,0.0,peripheral
dive_and_rise,11.0,0,117.0,80.0,25.25,0.0,peripheral
dive_and_rise,11.0,1,117.0,40.0,25.25,0.0,peripheral
dive_and_rise,11.0,2,95.0,60.0,25.25,0.0,relay_anchor
dive_and_rise,11.0,3,73.0,65.0,25.25,0.0,peripheral
dive_and_rise,11.0,4,73.0,55.0,25.25,0.0,peripheral
dive_and_rise,11.25,0,117.5,80.0,24.6875,0.0,peripheral
dive_and_rise,11.25,1,117.5,40.0,24.6875,0.0,peripheral
dive_and_rise,11.25,2,95.0,60.0,24.6875,0.0,relay_anchor
dive_and_rise,11.25,3,72.5,65.0,24.6875,0.0,peripheral
dive_and_rise,11.25,4,72.5,55.0,24.6875,0.0,peripheral
dive_and_rise,11.5,0,118.0,80.0,24.125,0.0,peripheral
dive_and_rise,11.5,1,118.0,40.0,24.125,0.0,peripheral
dive_and_rise,11.5,2,95.0,60.0,24.125,0.0,relay_anchor
dive_and_rise,11.5,3,72.0,65.0,24.125,0.0,peripheral
dive_and_rise,11.5,4,72.0,55.0,24.125,0.0,peripheral
dive_and_rise,11.75,0,118.5,80.0,23.5625,0.0,peripheral
dive_and_rise,11.75,1,118.5,40.0,23.5625,0.0,peripheral
dive_and_rise,11.75,2,95.0,60.0,23.5625,0.0,relay_anchor
dive_and_rise,11.75,3,71.5,65.0,23.5625,0.0,peripheral
dive_and_rise,11.75,4,71.5,55.0,23.5625,0.0,peripheral
dive_and_rise,12.0,0,119.0,80.0,23.0,0.0,peripheral
dive_and_rise,12.0,1,119.0,40.0,23.0,0.0,peripheral
dive_and_rise,12.0,2,95.0,60.0,23.0,0.0,relay_anchor
dive_and_rise,12.0,3,71.0,65.0,23.0,0.0,peripheral
dive_and_rise,12.0,4,71.0,55.0,23.0,0.0,peripheral
dive_and_rise,12.25,0,119.5,80.0,22.4375,0.0,peripheral
dive_and_rise,12.25,1,119.5,40.0,22.4375,0.0,peripheral
dive_and_rise,12.25,2,95.0,60.0,22.4375,0.0,relay_anchor
dive_and_rise,12.25,3,70.5,65.0,22.4375,0.0,peripheral
dive_and_rise,12.25,4,70.5,55.0,22.4375,0.0,peripheral
dive_and_rise,12.5,0,120.0,80.0,21.875,0.0,peripheral
dive_and_rise,12.5,1,120.0,40.0,21.875,0.0,peripheral
dive_and_rise,12.5,2,95.0,60.0,21.875,0.0,relay_anchor
dive_and_rise,12.5,3,70.0,65.0,21.875,0.0,peripheral
dive_and_rise,12.5,4,70.0,55.0,21.875,0.0,peripheral
dive_and_rise,12.75,0,120.5,80.0,21.3125,0.0,peripheral
dive_and_rise,12.75,1,120.5,40.0,21.3125,0.0,peripheral
dive_and_rise,12.75,2,95.0,60.0,21.3125,0.0,relay_anchor
dive_and_rise,12.75,3,69.5,65.0,21.3125,0.0,peripheral
dive_and_rise,12.75,4,69.5,55.0,21.3125,0.0,peripheral
dive_and_rise,13.0,0,121.0,80.0,20.75,0.0,peripheral
dive_and_rise,13.0,1,121.0,40.0,20.75,0.0,peripheral
dive_and_rise,13.0,2,95.0,60.0,20.75,0.0,relay_anchor
dive_and_rise,13.0,3,69.0,65.0,20.75,0.0,peripheral
dive_and_rise,13.0,4,69.0,55.0,20.75,0.0,peripheral
dive_and_rise,13.25,0,121.5,80.0,20.1875,0.0,peripheral
dive_and_rise,13.25,1,121.5,40.0,20.1875,0.0,peripheral
dive_and_rise,13.25,2,95.0,60.0,20.1875,0.0,relay_anchor
dive_and_rise,13.25,3,68.5,65.0,20.1875,0.0,peripheral
dive_and_rise,13.25,4,68.5,55.0,20.1875,0.0,peripheral
dive_and_rise,13.5,0,122.0,80.0,19.625,0.0,peripheral
dive_and_rise,13.5,1,122.0,40.0,19.625,0.0,peripheral
dive_and_rise,13.5,2,95.0,60.0,19.625,0.0,relay_anchor
dive_and_rise,13.5,3,68.0,65.0,19.625,0.0,peripheral
dive_and_rise,13.5,4,68.0,55.0,19.625,0.0,peripheral
dive_and_rise,13.75,0,122.5,80.0,19.0625,0.0,peripheral
dive_and_rise,13.75,1,122.5,40.0,19.0625,0.0,peripheral
dive_and_rise,13.75,2,95.0,60.0,19.0625,0.0,relay_anchor
dive_and_rise,13.75,3,67.5,65.0,19.0625,0.0,peripheral
dive_and_rise,13.75,4,67.5,55.0,19.0625,0.0,peripheral
dive_and_rise,14.0,0,123.0,80.0,18.5,0.0,peripheral
dive_and_rise,14.0,1,123.0,40.0,18.5,0.0,peripheral
dive_and_rise,14.0,2,95.0,60.0,18.5,0.0,relay_anchor
dive_and_rise,14.0,3,67.0,65.0,18.5,0.0,peripheral
dive_and_rise,14.0,4,67.0,55.0,18.5,0.0,peripheral
dive_and_rise,14.25,0,123.5,80.0,17.9375,0.0,peripheral
dive_and_rise,14.25,1,123.5,40.0,17.9375,0.0,peripheral
dive_and_rise,14.25,2,95.0,60.0,17.9375,0.0,relay_anchor
dive_and_rise,14.25,3,66.5,65.0,17.9375,0.0,peripheral
dive_and_rise,14.25,4,66.5,55.0,17.9375,0.0,peripheral
dive_and_rise,14.5,0,124.0,80.0,17.375,0.0,peripheral
dive_and_rise,14.5,1,124.0,40.0,17.375,0.0,peripheral
dive_and_rise,14.5,2,95.0,60.0,17.375,0.0,relay_anchor
dive_and_rise,14.5,3,66.0,65.0,17.375,0.0,peripheral
dive_and_rise,14.5,4,66.0,55.0,17.375,0.0,peripheral
dive_and_rise,14.75,0,124.5,80.0,16.8125,0.0,peripheral
dive_and_rise,14.75,1,124.5,40.0,16.8125,0.0,peripheral
dive_and_rise,14.75,2,95.0,60.0,16.8125,0.0,relay_anchor
dive_and_rise,14.75,3,65.5,65.0,16.8125,0.0,peripheral
dive_and_rise,14.75,4,65.5,55.0,16.8125,0.0,peripheral
dive_and_rise,15.0,0,125.0,80.0,16.25,0.0,peripheral
dive_and_rise,15.0,1,125.0,40.0,16.25,0.0,peripheral
dive_and_rise,15.0,2,95.0,60.0,16.25,0.0,relay_anchor
dive_and_rise,15.0,3,65.0,65.0,16.25,0.0,peripheral
dive_and_rise,15.0,4,65.0,55.0,16.25,0.0,peripheral
dive_and_rise,15.25,0,125.5,80.0,15.6875,0.0,peripheral
dive_and_rise,15.25,1,125.5,40.0,15.6875,0.0,peripheral
dive_and_rise,15.25,2,95.0,60.0,15.6875,0.0,relay_anchor
dive_and_rise,15.25,3,64.5,65.0,15.6875,0.0,peripheral
dive_and_rise,15.25,4,64.5,55.0,15.6875,0.0,peripheral
dive_and_rise,15.5,0,126.0,80.0,15.125,0.0,peripheral
dive_and_rise,15.5,1,126.0,40.0,15.125,0.0,peripheral
dive_and_rise,15.5,2,95.0,60.0,15.125,0.0,relay_anchor
dive_and_rise,15.5,3,64.0,65.0,15.125,0.0,peripheral
dive_and_rise,15.5,4,64.0,55.0,15.125,0.0,peripheral
dive_and_rise,15.75,0,126.5,80.0,14.5625,0.0,peripheral
dive_and_rise,15.75,1,126.5,40.0,14.5625,0.0,peripheral
dive_and_rise,15.75,2,95.0,60.0,14.5625,0.0,relay_anchor
dive_and_rise,15.75,3,63.5,65.0,14.5625,0.0,peripheral
dive_and_rise,15.75,4,63.5,55.0,14.5625,0.0,peripheral
dive_and_rise,16.0,0,127.0,80.0,14.0,0.0,peripheral
dive_and_rise,16.0,1,127.0,40.0,14.0,0.0,peripheral
dive_and_rise,16.0,2,95.0,60.0,14.0,0.0,relay_anchor
dive_and_rise,16.0,3,63.0,65.0,14.0,0.0,peripheral
dive_and_rise,16.0,4,63.0,55.0,14.0,0.0,peripheral
dive_and_rise,16.25,0,127.5,80.0,13.4375,0.0,peripheral
dive_and_rise,16.25,1,127.5,40.0,13.4375,0.0,peripheral
dive_and_rise,16.25,2,95.0,60.0,13.4375,0.0,relay_anchor
dive_and_rise,16.25,3,62.5,65.0,13.4375,0.0,peripheral
dive_and_rise,16.25,4,62.5,55.0,13.4375,0.0,peripheral
dive_and_rise,16.5,0,128.0,80.0,12.875,0.0,peripheral
dive_and_rise,16.5,1,128.0,40.0,12.875,0.0,peripheral
dive_and_rise,16.5,2,95.0,60.0,12.875,0.0,relay_anchor
dive_and_rise,16.5,3,62.0,65.0,12.875,0.0,peripheral
dive_and_rise,16.5,4,62.0,55.0,12.875,0.0,peripheral
dive_and_rise,16.75,0,128.5,80.0,12.3125,0.0,peripheral
dive_and_rise,16.75,1,128.5,40.0,12.3125,0.0,peripheral
dive_and_rise,16.75,2,95.0,60.0,12.3125,0.0,relay_anchor
dive_and_rise,16.75,3,61.5,65.0,12.3125,0.0,peripheral
dive_and_rise,16.75,4,61.5,55.0,12.3125,0.0,peripheral
dive_and_rise,17.0,0,129.0,80.0,11.75,0.0,peripheral
dive_and_rise,17.0,1,129.0,40.0,11.75,0.0,peripheral
dive_and_rise,17.0,2,95.0,60.0,11.75,0.0,relay_anchor
dive_and_rise,17.0,3,61.0,65.0,11.75,0.0,peripheral
dive_and_rise,17.0,4,61.0,55.0,11.75,0.0,peripheral
dive_and_rise,17.25,0,129.5,80.0,11.1875,0.0,peripheral
dive_and_rise,17.25,1,129.5,40.0,11.1875,0.0,peripheral
dive_and_rise,17.25,2,95.0,60.0,11.1875,0.0,relay_anchor
dive_and_rise,17.25,3,60.5,65.0,11.1875,0.0,peripheral
dive_and_rise,17.25,4,60.5,55.0,11.1875,0.0,peripheral
dive_and_rise,17.5,0,130.0,80.0,10.625,0.0,peripheral
dive_and_rise,17.5,1,130.0,40.0,10.625,0.0,peripheral
dive_and_rise,17.5,2,95.0,60.0,10.625,0.0,relay_anchor
dive_and_rise,17.5,3,60.0,65.0,10.625,0.0,peripheral
dive_and_rise,17.5,4,60.0,55.0,10.625,0.0,peripheral
dive_and_rise,17.75,0,130.5,80.0,10.0625,0.0,peripheral
dive_and_rise,17.75,1,130.5,40.0,10.0625,0.0,peripheral
dive_and_rise,17.75,2,95.0,60.0,10.0625,0.0,relay_anchor
dive_and_rise,17.75,3,59.5,65.0,10.0625,0.0,peripheral
dive_and_rise,17.75,4,59.5,55.0,10.0625,0.0,peripheral
dive_and_rise,18.0,0,131.0,80.0,9.5,0.0,peripheral
dive_and_rise,18.0,1,131.0,40.0,9.5,0.0,peripheral
dive_and_rise,18.0,2,95.0,60.0,9.5,0.0,relay_anchor
dive_and_rise,18.0,3,59.0,65.0,9.5,0.0,peripheral
dive_and_rise,18.0,4,59.0,55.0,9.5,0.0,peripheral
dive_and_rise,18.25,0,131.5,80.0,8.9375,0.0,peripheral
dive_and_rise,18.25,1,131.5,40.0,8.9375,0.0,peripheral
dive_and_rise,18.25,2,95.0,60.0,8.9375,0.0,relay_anchor
dive_and_rise,18.25,3,58.5,65.0,8.9375,0.0,peripheral
dive_and_rise,18.25,4,58.5,55.0,8.9375,0.0,peripheral
dive_and_rise,18.5,0,132.0,80.0,8.375,0.0,peripheral
dive_and_rise,18.5,1,132.0,40.0,8.375,0.0,peripheral
dive_and_rise,18.5,2,95.0,60.0,8.375,0.0,relay_anchor
dive_and_rise,18.5,3,58.0,65.0,8.375,0.0,peripheral
dive_and_rise,18.5,4,58.0,55.0,8.375,0.0,peripheral
dive_and_rise,18.75,0,132.5,80.0,7.8125,0.0,peripheral
dive_and_rise,18.75,1,132.5,40.0,7.8125,0.0,peripheral
dive_and_rise,18.75,2,95.0,60.0,7.8125,0.0,relay_anchor
dive_and_rise,18.75,3,57.5,65.0,7.8125,0.0,peripheral
dive_and_rise,18.75,4,57.5,55.0,7.8125,0.0,peripheral
dive_and_rise,19.0,0,133.0,80.0,7.25,0.0,peripheral
dive_and_rise,19.0,1,133.0,40.0,7.25,0.0,peripheral
dive_and_rise,19.0,2,95.0,60.0,7.25,0.0,relay_anchor
dive_and_rise,19.0,3,57.0,65.0,7.25,0.0,peripheral
dive_and_rise,19.0,4,57.0,55.0,7.25,0.0,peripheral
dive_and_rise,19.25,0,133.5,80.0,6.6875,0.0,peripheral
dive_and_rise,19.25,1,133.5,40.0,6.6875,0.0,peripheral
dive_and_rise,19.25,2,95.0,60.0,6.6875,0.0,relay_anchor
dive_and_rise,19.25,3,56.5,65.0,6.6875,0.0,peripheral
dive_and_rise,19.25,4,56.5,55.0,6.6875,0.0,peripheral
dive_and_rise,19.5,0,134.0,80.0,6.125,0.0,peripheral
dive_and_rise,19.5,1,134.0,40.0,6.125,0.0,peripheral
dive_and_rise,19.5,2,95.0,60.0,6.125,0.0,relay_anchor
dive_and_rise,19.5,3,56.0,65.0,6.125,0.0,peripheral
dive_and_rise,19.5,4,56.0,55.0,6.125,0.0,peripheral
dive_and_rise,19.75,0,134.5,80.0,5.5625,0.0,peripheral
dive_and_rise,19.75,1,134.5,40.0,5.5625,0.0,peripheral
dive_and_rise,19.75,2,95.0,60.0,5.5625,0.0,relay_anchor
dive_and_rise,19.75,3,55.5,65.0,5.5625,0.0,peripheral
dive_and_rise,19.75,4,55.5,55.0,5.5625,0.0,peripheral
dive_and_rise,20.0,0,135.0,80.0,5.0,0.0,peripheral
dive_and_rise,20.0,1,135.0,40.0,5.0,0.0,peripheral
dive_and_rise,20.0,2,95.0,60.0,5.0,0.0,relay_anchor
dive_and_rise,20.0,3,55.0,65.0,5.0,0.0,peripheral
dive_and_rise,20.0,4,55.0,55.0,5.0,0.0,peripheral
dive_and_rise,20.0,0,135.5,80.0,4.4375,0.0,peripheral
dive_and_rise,20.0,1,135.5,40.0,4.4375,0.0,peripheral
dive_and_rise,20.0,2,95.0,60.0,4.4375,0.0,relay_anchor
dive_and_rise,20.0,3,54.5,65.0,4.4375,0.0,peripheral
dive_and_rise,20.0,4,54.5,55.0,4.4375,0.0,peripheral
dive_and_rise,20.25,0,136.5,80.125,4.8438,0.0,peripheral
dive_and_rise,20.25,1,136.5,39.875,4.8438,0.0,peripheral
dive_and_rise,20.25,2,95.5,60.0,4.8438,0.0,relay_anchor
dive_and_rise,20.25,3,53.5,65.125,4.8438,0.0,peripheral
dive_and_rise,20.25,4,53.5,54.875,4.8438,0.0,peripheral
dive_and_rise,20.5,0,137.5,80.25,5.25,0.0,peripheral
dive_and_rise,20.5,1,137.5,39.75,5.25,0.0,peripheral
dive_and_rise,20.5,2,96.0,60.0,5.25,0.0,relay_anchor
dive_and_rise,20.5,3,52.5,65.25,5.25,0.0,peripheral
dive_and_rise,20.5,4,52.5,54.75,5.25,0.0,peripheral
dive_and_rise,20.75,0,138.5,80.375,5.6562,0.0,peripheral
dive_and_rise,20.75,1,138.5,39.625,5.6562,0.0,peripheral
dive_and_rise,20.75,2,96.5,60.0,5.6562,0.0,relay_anchor
dive_and_rise,20.75,3,51.5,65.375,5.6562,0.0,peripheral
dive_and_rise,20.75,4,51.5,54.625,5.6562,0.0,peripheral
dive_and_rise,21.0,0,139.5,80.5,6.0625,0.0,peripheral
dive_and_rise,21.0,1,139.5,39.5,6.0625,0.0,peripheral
dive_and_rise,21.0,2,97.0,60.0,6.0625,0.0,relay_anchor
dive_and_rise,21.0,3,50.5,65.5,6.0625,0.0,peripheral
dive_and_rise,21.0,4,50.5,54.5,6.0625,0.0,peripheral
dive_and_rise,21.25,0,140.5,80.625,6.4688,0.0,peripheral
dive_and_rise,21.25,1,140.5,39.375,6.4688,0.0,peripheral
dive_and_rise,21.25,2,97.5,60.0,6.4688,0.0,relay_anchor
dive_and_rise,21.25,3,49.5,65.625,6.4688,0.0,peripheral
dive_and_rise,21.25,4,49.5,54.375,6.4688,0.0,peripheral
dive_and_rise,21.5,0,141.5,80.75,6.875,0.0,peripheral
