scenario_id,time_s,src_uav,dst_uav,dist3d_m,dist2d_m,rssi_dbm_est,snr_db_est,plr_pct_est,throughput_mbps_est,link_state,link_state_int,hop_count,blocked_building_count,optimal_relay_uav
altitude_oscillation,56.25,1,3,64.37,63.75,-89.7,15.3,47.51,1.01,disconnected,2,2,0,2
altitude_oscillation,56.25,1,4,44.85,42.43,-83.3,21.7,4.69,5.17,degraded,1,1,0,2
altitude_oscillation,56.25,2,3,46.54,45.66,-75.3,29.7,0.0,20.27,healthy,0,1,0,0
altitude_oscillation,56.25,2,4,56.01,45.66,-76.78,28.22,0.0,20.12,healthy,0,1,0,1
altitude_oscillation,56.25,3,4,89.38,86.25,-90.65,14.35,57.14,0.97,disconnected,2,2,0,2
altitude_oscillation,56.5,0,1,33.78,26.5,-77.47,27.53,2.56,20.05,healthy,0,1,0,2
altitude_oscillation,56.5,0,2,42.57,20.01,-76.03,28.97,0.0,20.2,healthy,0,1,0,1
altitude_oscillation,56.5,0,3,50.24,42.43,-88.66,16.34,43.11,1.07,disconnected,2,2,0,2
altitude_oscillation,56.5,0,4,64.08,63.97,-84.34,20.66,12.9,5.07,degraded,1,1,0,1
altitude_oscillation,56.5,1,2,26.02,20.01,-68.12,36.88,0.68,20.99,healthy,0,1,0,0
altitude_oscillation,56.5,1,3,64.25,63.97,-83.66,21.34,12.65,5.13,degraded,1,1,0,2
altitude_oscillation,56.5,1,4,45.81,42.43,-79.59,25.41,0.0,5.54,degraded,1,1,0,2
altitude_oscillation,56.5,2,3,47.01,45.78,-78.28,26.72,0.0,5.67,degraded,1,1,0,0
altitude_oscillation,56.5,2,4,56.96,45.78,-67.08,37.92,2.05,21.09,healthy,0,1,0,1
altitude_oscillation,56.5,3,4,89.56,86.5,-90.04,14.96,56.71,1.0,disconnected,2,2,0,2
altitude_oscillation,56.75,0,1,34.46,26.75,-85.16,19.84,21.75,1.24,disconnected,2,2,0,2
altitude_oscillation,56.75,0,2,42.1,20.1,-73.04,31.96,3.46,20.5,healthy,0,1,0,1
altitude_oscillation,56.75,0,3,49.1,42.43,-89.5,15.5,42.28,1.02,disconnected,2,2,0,2
altitude_oscillation,56.75,0,4,64.22,64.19,-82.06,22.94,9.14,5.29,degraded,1,1,0,1
altitude_oscillation,56.75,1,2,25.24,20.1,-67.15,37.85,5.29,21.08,degraded,1,1,0,0
altitude_oscillation,56.75,1,3,64.26,64.19,-81.87,23.13,5.08,5.31,degraded,1,1,0,2
altitude_oscillation,56.75,1,4,46.85,42.43,-84.36,20.64,9.71,5.06,degraded,1,1,0,2
altitude_oscillation,56.75,2,3,47.51,45.9,-81.91,23.09,0.0,5.31,degraded,1,1,0,0
altitude_oscillation,56.75,2,4,57.81,45.9,-69.1,35.9,3.85,20.89,healthy,0,1,0,1
altitude_oscillation,56.75,3,4,89.71,86.75,-91.64,13.36,67.01,0.92,disconnected,2,2,0,2
altitude_oscillation,57.0,0,1,35.06,27.0,-82.85,22.15,8.24,5.21,degraded,1,1,0,2
altitude_oscillation,57.0,0,2,41.43,20.18,-71.13,33.87,0.0,20.69,healthy,0,1,0,1
altitude_oscillation,57.0,0,3,47.96,42.43,-91.13,13.87,52.68,0.94,disconnected,2,2,0,2
altitude_oscillation,57.0,0,4,64.41,64.41,-89.66,15.34,38.63,1.02,disconnected,2,2,0,1
altitude_oscillation,57.0,1,2,24.46,20.18,-68.56,36.44,0.0,20.94,healthy,0,1,0,0
altitude_oscillation,57.0,1,3,64.41,64.41,-78.19,26.81,2.07,5.68,degraded,1,1,0,0
altitude_oscillation,57.0,1,4,47.96,42.43,-84.33,20.67,14.31,5.07,degraded,1,1,0,2
altitude_oscillation,57.0,2,3,48.04,46.01,-79.02,25.98,1.13,5.6,degraded,1,1,0,0
altitude_oscillation,57.0,2,4,58.53,46.01,-66.74,38.26,0.07,21.13,healthy,0,1,0,1
altitude_oscillation,57.0,3,4,89.83,87.0,-87.77,17.23,44.99,1.11,disconnected,2,2,0,2
altitude_oscillation,57.25,0,1,35.57,27.25,-77.71,27.29,0.0,20.03,healthy,0,1,0,2
altitude_oscillation,57.25,0,2,40.57,20.26,-72.88,32.12,0.52,20.51,healthy,0,1,0,1
altitude_oscillation,57.25,0,3,46.85,42.43,-88.94,16.06,31.17,1.05,disconnected,2,2,0,2
altitude_oscillation,57.25,0,4,64.66,64.63,-94.47,10.53,60.38,0.78,disconnected,2,2,0,1
altitude_oscillation,57.25,1,2,23.7,20.26,-67.2,37.8,0.0,21.08,healthy,0,1,0,0
altitude_oscillation,57.25,1,3,64.7,64.63,-83.89,21.11,13.53,5.11,degraded,1,1,0,0
altitude_oscillation,57.25,1,4,49.1,42.43,-91.44,13.56,53.26,0.93,disconnected,2,2,0,2
altitude_oscillation,57.25,2,3,48.59,46.13,-82.28,22.72,8.84,5.27,degraded,1,1,0,0
altitude_oscillation,57.25,2,4,59.13,46.13,-66.04,38.96,0.0,21.2,healthy,0,1,0,1
altitude_oscillation,57.25,3,4,89.91,87.25,-91.84,13.16,57.71,0.91,disconnected,2,2,0,2
altitude_oscillation,57.5,0,1,35.99,27.5,-76.66,28.34,8.47,20.13,degraded,1,1,0,2
altitude_oscillation,57.5,0,2,39.53,20.35,-73.44,31.56,0.0,20.46,healthy,0,1,0,1
altitude_oscillation,57.5,0,3,45.81,42.43,-91.15,13.85,45.97,0.94,disconnected,2,2,0,2
altitude_oscillation,57.5,0,4,64.96,64.86,-96.43,8.57,73.52,0.68,disconnected,2,2,0,1
altitude_oscillation,57.5,1,2,22.98,20.35,-67.81,37.19,0.0,21.02,healthy,0,1,0,0
altitude_oscillation,57.5,1,3,65.13,64.86,-83.45,21.55,7.3,5.16,degraded,1,1,0,0
altitude_oscillation,57.5,1,4,50.24,42.43,-93.76,11.24,65.24,0.81,disconnected,2,2,0,2
altitude_oscillation,57.5,2,3,49.15,46.25,-84.23,20.77,16.49,5.08,degraded,1,1,0,0
altitude_oscillation,57.5,2,4,59.59,46.25,-69.52,35.48,0.37,20.85,healthy,0,1,0,1
altitude_oscillation,57.5,3,4,89.97,87.5,-95.59,9.41,73.2,0.72,disconnected,2,2,0,2
altitude_oscillation,57.75,0,1,36.32,27.75,-79.38,25.62,6.39,5.56,degraded,1,1,0,2
altitude_oscillation,57.75,0,2,38.34,20.43,-73.69,31.31,0.77,20.43,healthy,0,1,0,1
altitude_oscillation,57.75,0,3,44.85,42.43,-91.91,13.09,50.08,0.9,disconnected,2,2,0,2
altitude_oscillation,57.75,0,4,65.31,65.08,-94.44,10.56,63.42,0.78,disconnected,2,2,0,1
altitude_oscillation,57.75,1,2,22.33,20.43,-74.29,30.71,2.44,20.37,healthy,0,1,0,0
altitude_oscillation,57.75,1,3,65.68,65.08,-81.82,23.18,0.0,5.32,degraded,1,1,0,0
altitude_oscillation,57.75,1,4,51.35,42.43,-94.58,10.42,71.03,0.77,disconnected,2,2,0,2
altitude_oscillation,57.75,2,3,49.7,46.37,-87.72,17.28,38.59,1.11,disconnected,2,2,0,0
altitude_oscillation,57.75,2,4,59.9,46.37,-76.45,28.55,6.56,20.16,degraded,1,1,0,1
altitude_oscillation,57.75,3,4,90.01,87.75,-94.7,10.3,71.24,0.77,disconnected,2,2,0,2
altitude_oscillation,58.0,0,1,36.56,28.0,-80.24,24.76,0.0,5.48,degraded,1,1,0,2
altitude_oscillation,58.0,0,2,36.99,20.52,-78.27,26.73,0.27,5.67,degraded,1,1,0,1
altitude_oscillation,58.0,0,3,44.02,42.43,-86.06,18.94,20.32,1.2,disconnected,2,2,0,2
altitude_oscillation,58.0,0,4,65.7,65.3,-92.61,12.39,61.4,0.87,disconnected,2,2,0,1
altitude_oscillation,58.0,1,2,21.77,20.52,-68.04,36.96,8.37,21.0,degraded,1,1,0,0
altitude_oscillation,58.0,1,3,66.35,65.3,-84.31,20.69,0.89,5.07,degraded,1,1,0,0
altitude_oscillation,58.0,1,4,52.41,42.43,-96.14,8.86,73.3,0.69,disconnected,2,2,0,2
altitude_oscillation,58.0,2,3,50.23,46.49,-75.93,29.07,7.97,20.21,degraded,1,1,0,0
altitude_oscillation,58.0,2,4,60.07,46.49,-79.51,25.49,6.72,5.55,degraded,1,1,0,1
altitude_oscillation,58.0,3,4,90.03,88.0,-93.67,11.33,71.19,0.82,disconnected,2,2,0,2
altitude_oscillation,58.25,0,1,36.71,28.25,-79.31,25.69,3.37,5.57,degraded,1,1,0,2
altitude_oscillation,58.25,0,2,35.52,20.6,-86.81,18.19,26.52,1.16,disconnected,2,2,0,1
altitude_oscillation,58.25,0,3,43.35,42.43,-82.66,22.34,4.1,5.23,degraded,1,1,0,2
altitude_oscillation,58.25,0,4,66.14,65.52,-94.11,10.89,66.72,0.79,disconnected,2,2,0,1
altitude_oscillation,58.25,1,2,21.32,20.6,-68.73,36.27,6.32,20.93,degraded,1,1,0,0
altitude_oscillation,58.25,1,3,67.12,65.52,-87.97,17.03,17.97,1.1,disconnected,2,2,0,0
altitude_oscillation,58.25,1,4,53.41,42.43,-99.8,5.2,94.4,0.51,disconnected,2,2,0,2
altitude_oscillation,58.25,2,3,50.73,46.6,-78.82,26.18,11.0,5.62,degraded,1,1,0,0
altitude_oscillation,58.25,2,4,60.09,46.6,-80.86,24.14,9.79,5.41,degraded,1,1,0,1
altitude_oscillation,58.25,3,4,90.04,88.25,-95.32,9.68,77.93,0.73,disconnected,2,2,0,2
altitude_oscillation,58.5,0,1,36.76,28.5,-76.31,28.69,0.0,20.17,healthy,0,1,0,2
altitude_oscillation,58.5,0,2,33.94,20.69,-81.09,23.91,6.1,5.39,degraded,1,1,0,1
altitude_oscillation,58.5,0,3,42.84,42.43,-73.94,31.06,0.0,20.41,healthy,0,1,0,2
altitude_oscillation,58.5,0,4,66.6,65.74,-96.4,8.6,83.35,0.68,disconnected,2,2,0,1
altitude_oscillation,58.5,1,2,21.01,20.69,-72.35,32.65,11.45,20.56,degraded,1,1,0,0
altitude_oscillation,58.5,1,3,67.97,65.74,-85.49,19.51,13.77,1.23,disconnected,2,2,0,0
altitude_oscillation,58.5,1,4,54.3,42.43,-95.85,9.15,76.53,0.71,disconnected,2,2,0,2
altitude_oscillation,58.5,2,3,51.2,46.72,-77.54,27.46,6.52,20.05,degraded,1,1,0,0
altitude_oscillation,58.5,2,4,59.96,46.72,-79.58,25.42,14.59,5.54,degraded,1,1,0,1
altitude_oscillation,58.5,3,4,90.05,88.5,-98.97,6.03,97.31,0.55,disconnected,2,2,0,2
altitude_oscillation,58.75,0,1,36.73,28.75,-79.44,25.56,0.75,5.56,degraded,1,1,0,2
altitude_oscillation,58.75,0,2,32.28,20.78,-80.26,24.74,9.5,5.47,degraded,1,1,0,1
altitude_oscillation,58.75,0,3,42.53,42.43,-78.1,26.9,0.0,5.69,degraded,1,1,0,2
altitude_oscillation,58.75,0,4,67.1,65.97,-87.53,17.47,35.12,1.12,disconnected,2,2,0,1
altitude_oscillation,58.75,1,2,20.86,20.78,-70.62,34.38,12.79,20.74,degraded,1,1,0,0
altitude_oscillation,58.75,1,3,68.9,65.97,-89.24,15.76,33.21,1.04,disconnected,2,2,0,0
altitude_oscillation,58.75,1,4,55.09,42.43,-96.12,8.88,76.59,0.69,disconnected,2,2,0,2
altitude_oscillation,58.75,2,3,51.63,46.84,-74.18,30.82,11.59,20.38,degraded,1,1,0,0
altitude_oscillation,58.75,2,4,59.69,46.84,-85.29,19.71,40.36,1.24,disconnected,2,2,0,1
altitude_oscillation,58.75,3,4,90.05,88.75,-102.82,2.18,100.0,0.36,disconnected,2,2,0,2
altitude_oscillation,59.0,0,1,36.62,29.0,-77.27,27.73,0.0,20.07,healthy,0,1,0,2
altitude_oscillation,59.0,0,2,30.58,20.86,-82.84,22.16,17.34,5.22,degraded,1,1,0,1
altitude_oscillation,59.0,0,3,42.43,42.43,-77.92,27.08,0.0,20.01,healthy,0,1,0,2
altitude_oscillation,59.0,0,4,67.62,66.19,-90.36,14.64,45.23,0.98,disconnected,2,2,0,1
altitude_oscillation,59.0,1,2,20.86,20.86,-75.88,29.12,8.75,20.21,degraded,1,1,0,0
altitude_oscillation,59.0,1,3,69.86,66.19,-82.03,22.97,3.52,5.3,degraded,1,1,0,0
altitude_oscillation,59.0,1,4,55.76,42.43,-89.46,15.54,44.68,1.03,disconnected,2,2,0,2
altitude_oscillation,59.0,2,3,52.01,46.96,-77.07,27.93,7.98,20.09,degraded,1,1,0,0
altitude_oscillation,59.0,2,4,59.28,46.96,-84.75,20.25,31.5,5.03,disconnected,2,2,0,1
altitude_oscillation,59.0,3,4,90.07,89.0,-103.22,1.78,100.0,0.34,disconnected,2,2,0,2
altitude_oscillation,59.25,0,1,36.43,29.25,-78.72,26.28,0.0,5.63,degraded,1,1,0,2
altitude_oscillation,59.25,0,2,28.88,20.95,-80.98,24.02,10.62,5.4,degraded,1,1,0,1
altitude_oscillation,59.25,0,3,42.53,42.43,-76.45,28.55,0.0,20.15,healthy,0,1,0,2
altitude_oscillation,59.25,0,4,68.14,66.41,-88.6,16.4,31.7,1.07,disconnected,2,2,0,1
altitude_oscillation,59.25,1,2,21.03,20.95,-74.36,30.64,4.2,20.36,healthy,0,1,0,0
altitude_oscillation,59.25,1,3,70.86,66.41,-79.62,25.38,6.74,5.54,degraded,1,1,0,0
altitude_oscillation,59.25,1,4,56.29,42.43,-88.6,16.4,42.69,1.07,disconnected,2,2,0,2
altitude_oscillation,59.25,2,3,52.34,47.08,-76.79,28.21,5.95,20.12,degraded,1,1,0,0
altitude_oscillation,59.25,2,4,58.75,47.08,-89.67,15.33,48.78,1.02,disconnected,2,2,0,1
altitude_oscillation,59.25,3,4,90.09,89.25,-104.13,0.87,100.0,0.29,disconnected,2,2,0,2
altitude_oscillation,59.5,0,1,36.18,29.5,-76.85,28.15,0.0,20.12,healthy,0,1,0,2
altitude_oscillation,59.5,0,2,27.22,21.04,-77.62,27.38,6.75,20.04,degraded,1,1,0,1
altitude_oscillation,59.5,0,3,42.84,42.43,-69.93,35.07,0.0,20.81,healthy,0,1,0,2
altitude_oscillation,59.5,0,4,68.68,66.64,-89.4,15.6,33.86,1.03,disconnected,2,2,0,1
altitude_oscillation,59.5,1,2,21.36,21.04,-75.43,29.57,6.22,20.26,degraded,1,1,0,0
altitude_oscillation,59.5,1,3,71.86,66.64,-75.7,29.3,6.91,20.23,degraded,1,1,0,0
altitude_oscillation,59.5,1,4,56.67,42.43,-91.41,13.59,55.31,0.93,disconnected,2,2,0,2
altitude_oscillation,59.5,2,3,52.6,47.2,-79.69,25.31,8.9,5.53,degraded,1,1,0,0
altitude_oscillation,59.5,2,4,58.11,47.2,-92.73,12.27,67.04,0.86,disconnected,2,2,0,1
altitude_oscillation,59.5,3,4,90.13,89.5,-101.35,3.65,100.0,0.43,disconnected,2,2,0,2
altitude_oscillation,59.75,0,1,35.87,29.75,-80.96,24.04,2.85,5.4,degraded,1,1,0,2
altitude_oscillation,59.75,0,2,25.66,21.12,-77.25,27.75,0.0,20.07,healthy,0,1,0,1
altitude_oscillation,59.75,0,3,43.35,42.43,-73.91,31.09,0.0,20.41,healthy,0,1,0,2
altitude_oscillation,59.75,0,4,69.21,66.86,-84.93,20.07,14.23,5.01,degraded,1,1,0,1
altitude_oscillation,59.75,1,2,21.83,21.12,-79.52,25.48,9.53,5.55,degraded,1,1,0,0
altitude_oscillation,59.75,1,3,72.85,66.86,-74.87,30.13,2.29,20.31,healthy,0,1,0,0
altitude_oscillation,59.75,1,4,56.91,42.43,-96.09,8.91,79.19,0.7,disconnected,2,2,0,2
altitude_oscillation,59.75,2,3,52.8,47.32,-76.25,28.75,7.94,20.18,degraded,1,1,0,0
altitude_oscillation,59.75,2,4,57.37,47.32,-87.72,17.28,42.47,1.11,disconnected,2,2,0,1
altitude_oscillation,59.75,3,4,90.2,89.75,-104.12,0.88,100.0,0.29,disconnected,2,2,0,2
altitude_oscillation,60.0,0,1,35.52,30.0,-75.06,29.94,0.0,20.29,healthy,0,1,0,2
altitude_oscillation,60.0,0,2,24.25,21.21,-81.49,23.51,10.05,5.35,degraded,1,1,0,1
altitude_oscillation,60.0,0,3,44.02,42.43,-67.31,37.69,0.0,21.07,healthy,0,1,0,2
altitude_oscillation,60.0,0,4,69.73,67.08,-85.51,19.49,20.76,1.22,disconnected,2,2,0,2
altitude_oscillation,60.0,1,2,22.42,21.21,-75.42,29.58,7.78,20.26,degraded,1,1,0,0
altitude_oscillation,60.0,1,3,73.81,67.08,-72.38,32.62,0.0,20.56,healthy,0,1,0,0
altitude_oscillation,60.0,1,4,56.98,42.43,-92.61,12.39,63.51,0.87,disconnected,2,2,0,2
altitude_oscillation,60.0,2,3,52.94,47.43,-79.77,25.23,10.35,5.52,degraded,1,1,0,0
altitude_oscillation,60.0,2,4,56.54,47.43,-85.5,19.5,32.52,1.22,disconnected,2,2,0,1
altitude_oscillation,60.0,3,4,90.29,90.0,-103.48,1.52,100.0,0.33,disconnected,2,2,0,2
dive_and_rise,0.0,0,1,40.0,40.0,-72.63,32.37,0.0,20.54,healthy,0,1,0,2
dive_and_rise,0.0,0,2,20.0,20.0,-79.23,25.77,4.44,5.58,degraded,1,1,0,3
dive_and_rise,0.0,0,3,15.0,15.0,-69.8,35.2,1.8,20.82,healthy,0,1,0,2
dive_and_rise,0.0,0,4,25.0,25.0,-76.97,28.03,7.77,20.1,degraded,1,1,0,3
dive_and_rise,0.0,1,2,20.0,20.0,-73.93,31.07,0.0,20.41,healthy,0,1,0,4
dive_and_rise,0.0,1,3,25.0,25.0,-67.76,37.24,10.51,21.02,degraded,1,1,0,4
dive_and_rise,0.0,1,4,15.0,15.0,-80.97,24.03,7.06,5.4,degraded,1,1,0,2
dive_and_rise,0.0,2,3,5.0,5.0,-74.33,30.67,3.91,20.37,healthy,0,1,0,4
dive_and_rise,0.0,2,4,5.0,5.0,-49.78,55.22,0.04,22.82,healthy,0,1,0,3
dive_and_rise,0.0,3,4,10.0,10.0,-60.61,44.39,1.09,21.74,healthy,0,1,0,2
dive_and_rise,0.25,0,1,40.0,40.0,-75.33,29.67,0.0,20.27,healthy,0,1,0,2
dive_and_rise,0.25,0,2,20.01,20.01,-70.81,34.19,8.33,20.72,degraded,1,1,0,3
dive_and_rise,0.25,0,3,15.03,15.03,-68.56,36.44,0.0,20.94,healthy,0,1,0,2
dive_and_rise,0.25,0,4,25.02,25.02,-79.73,25.27,13.97,5.53,degraded,1,1,0,3
dive_and_rise,0.25,1,2,20.01,20.01,-69.75,35.25,2.49,20.83,healthy,0,1,0,4
dive_and_rise,0.25,1,3,25.02,25.02,-67.64,37.36,7.82,21.04,degraded,1,1,0,4
dive_and_rise,0.25,1,4,15.03,15.03,-78.9,26.1,0.0,5.61,degraded,1,1,0,2
dive_and_rise,0.25,2,3,5.02,5.02,-76.57,28.43,6.92,20.14,degraded,1,1,0,4
dive_and_rise,0.25,2,4,5.02,5.02,-47.59,57.41,5.6,23.04,degraded,1,1,0,3
dive_and_rise,0.25,3,4,10.0,10.0,-60.51,44.49,0.24,21.75,healthy,0,1,0,2
dive_and_rise,0.5,0,1,40.0,40.0,-80.52,24.48,0.0,5.45,degraded,1,1,0,2
dive_and_rise,0.5,0,2,20.02,20.02,-71.46,33.54,7.14,20.65,degraded,1,1,0,3
dive_and_rise,0.5,0,3,15.13,15.13,-71.0,34.0,0.0,20.7,healthy,0,1,0,2
dive_and_rise,0.5,0,4,25.08,25.08,-80.14,24.86,11.72,5.49,degraded,1,1,0,3
dive_and_rise,0.5,1,2,20.02,20.02,-66.71,38.29,8.52,21.13,degraded,1,1,0,4
dive_and_rise,0.5,1,3,25.08,25.08,-65.69,39.31,8.04,21.23,degraded,1,1,0,4
dive_and_rise,0.5,1,4,15.13,15.13,-78.58,26.42,0.0,5.64,degraded,1,1,0,2
dive_and_rise,0.5,2,3,5.1,5.1,-71.64,33.36,4.81,20.64,healthy,0,1,0,4
dive_and_rise,0.5,2,4,5.1,5.1,-50.56,54.44,2.09,22.74,healthy,0,1,0,3
dive_and_rise,0.5,3,4,10.0,10.0,-68.38,36.62,0.0,20.96,healthy,0,1,0,2
dive_and_rise,0.75,0,1,40.0,40.0,-86.57,18.43,22.36,1.17,disconnected,2,2,0,2
dive_and_rise,0.75,0,2,20.06,20.06,-74.42,30.58,14.4,20.36,degraded,1,1,0,3
dive_and_rise,0.75,0,3,15.3,15.3,-72.09,32.91,3.85,20.59,healthy,0,1,0,2
dive_and_rise,0.75,0,4,25.18,25.18,-80.15,24.85,9.53,5.49,degraded,1,1,0,3
dive_and_rise,0.75,1,2,20.06,20.06,-63.88,41.12,1.95,21.41,healthy,0,1,0,4
dive_and_rise,0.75,1,3,25.18,25.18,-73.21,31.79,4.73,20.48,healthy,0,1,0,4
dive_and_rise,0.75,1,4,15.3,15.3,-78.47,26.53,0.0,5.65,degraded,1,1,0,2
dive_and_rise,0.75,2,3,5.22,5.22,-72.09,32.91,7.03,20.59,degraded,1,1,0,4
dive_and_rise,0.75,2,4,5.22,5.22,-51.33,53.67,2.59,22.67,healthy,0,1,0,3
dive_and_rise,0.75,3,4,10.0,10.0,-65.92,39.08,0.0,21.21,healthy,0,1,0,2
dive_and_rise,1.0,0,1,40.0,40.0,-85.48,19.52,20.66,1.23,disconnected,2,2,0,2
dive_and_rise,1.0,0,2,20.1,20.1,-77.14,27.86,9.7,20.09,degraded,1,1,0,3
dive_and_rise,1.0,0,3,15.52,15.52,-71.66,33.34,0.0,20.63,healthy,0,1,0,2
dive_and_rise,1.0,0,4,25.32,25.32,-71.79,33.21,10.12,20.62,degraded,1,1,0,3
dive_and_rise,1.0,1,2,20.1,20.1,-70.54,34.46,0.0,20.75,healthy,0,1,0,4
dive_and_rise,1.0,1,3,25.32,25.32,-75.81,29.19,5.85,20.22,degraded,1,1,0,4
dive_and_rise,1.0,1,4,15.52,15.52,-73.78,31.22,0.06,20.42,healthy,0,1,0,2
dive_and_rise,1.0,2,3,5.39,5.39,-70.54,34.46,8.15,20.75,degraded,1,1,0,4
dive_and_rise,1.0,2,4,5.39,5.39,-47.03,57.97,5.01,23.1,degraded,1,1,0,3
dive_and_rise,1.0,3,4,10.0,10.0,-68.76,36.24,0.0,20.92,healthy,0,1,0,2
dive_and_rise,1.25,0,1,40.0,40.0,-78.17,26.83,0.0,5.68,degraded,1,1,0,2
dive_and_rise,1.25,0,2,20.16,20.16,-72.45,32.55,9.26,20.56,degraded,1,1,0,3
dive_and_rise,1.25,0,3,15.81,15.81,-76.28,28.72,0.0,20.17,healthy,0,1,0,2
dive_and_rise,1.25,0,4,25.5,25.5,-69.42,35.58,6.57,20.86,degraded,1,1,0,3
dive_and_rise,1.25,1,2,20.16,20.16,-63.54,41.46,0.0,21.45,healthy,0,1,0,4
dive_and_rise,1.25,1,3,25.5,25.5,-75.1,29.9,2.57,20.29,healthy,0,1,0,4
dive_and_rise,1.25,1,4,15.81,15.81,-64.92,40.08,0.0,21.31,healthy,0,1,0,2
dive_and_rise,1.25,2,3,5.59,5.59,-73.38,31.62,6.4,20.46,degraded,1,1,0,4
dive_and_rise,1.25,2,4,5.59,5.59,-53.92,51.08,1.26,22.41,healthy,0,1,0,3
dive_and_rise,1.25,3,4,10.0,10.0,-72.22,32.78,1.66,20.58,healthy,0,1,0,2
dive_and_rise,1.5,0,1,40.0,40.0,-75.68,29.32,0.0,20.23,healthy,0,1,0,2
dive_and_rise,1.5,0,2,20.22,20.22,-71.2,33.8,5.16,20.68,degraded,1,1,0,3
dive_and_rise,1.5,0,3,16.16,16.16,-76.24,28.76,0.0,20.18,healthy,0,1,0,2
dive_and_rise,1.5,0,4,25.71,25.71,-70.41,34.59,1.44,20.76,healthy,0,1,0,3
dive_and_rise,1.5,1,2,20.22,20.22,-66.36,38.64,0.0,21.16,healthy,0,1,0,4
dive_and_rise,1.5,1,3,25.71,25.71,-81.85,23.15,12.33,5.31,degraded,1,1,0,4
dive_and_rise,1.5,1,4,16.16,16.16,-63.96,41.04,1.36,21.4,healthy,0,1,0,2
dive_and_rise,1.5,2,3,5.83,5.83,-66.37,38.63,5.35,21.16,degraded,1,1,0,4
dive_and_rise,1.5,2,4,5.83,5.83,-45.5,59.5,0.0,23.25,healthy,0,1,0,3
dive_and_rise,1.5,3,4,10.0,10.0,-72.21,32.79,4.53,20.58,healthy,0,1,0,2
dive_and_rise,1.75,0,1,40.0,40.0,-77.79,27.21,0.0,20.02,healthy,0,1,0,2
dive_and_rise,1.75,0,2,20.3,20.3,-76.79,28.21,3.21,20.12,healthy,0,1,0,3
dive_and_rise,1.75,0,3,16.55,16.55,-76.14,28.86,0.0,20.19,healthy,0,1,0,2
dive_and_rise,1.75,0,4,25.96,25.96,-70.77,34.23,2.1,20.72,healthy,0,1,0,3
dive_and_rise,1.75,1,2,20.3,20.3,-68.16,36.84,0.0,20.98,healthy,0,1,0,4
dive_and_rise,1.75,1,3,25.96,25.96,-85.01,19.99,19.82,1.25,disconnected,2,2,0,4
dive_and_rise,1.75,1,4,16.55,16.55,-62.43,42.57,4.56,21.56,healthy,0,1,0,2
dive_and_rise,1.75,2,3,6.1,6.1,-67.08,37.92,5.77,21.09,degraded,1,1,0,4
dive_and_rise,1.75,2,4,6.1,6.1,-46.85,58.15,3.24,23.12,healthy,0,1,0,3
dive_and_rise,1.75,3,4,10.0,10.0,-68.96,36.04,5.36,20.9,degraded,1,1,0,2
dive_and_rise,2.0,0,1,40.0,40.0,-77.62,27.38,0.0,20.04,healthy,0,1,0,2
dive_and_rise,2.0,0,2,20.4,20.4,-68.91,36.09,6.21,20.91,degraded,1,1,0,3
dive_and_rise,2.0,0,3,17.0,17.0,-74.23,30.77,0.0,20.38,healthy,0,1,0,2
dive_and_rise,2.0,0,4,26.25,26.25,-71.1,33.9,7.1,20.69,degraded,1,1,0,3
dive_and_rise,2.0,1,2,20.4,20.4,-67.45,37.55,0.0,21.05,healthy,0,1,0,4
dive_and_rise,2.0,1,3,26.25,26.25,-75.63,29.37,6.59,20.24,degraded,1,1,0,4
dive_and_rise,2.0,1,4,17.0,17.0,-62.04,42.96,7.75,21.6,degraded,1,1,0,2
dive_and_rise,2.0,2,3,6.4,6.4,-65.45,39.55,9.04,21.25,degraded,1,1,0,4
dive_and_rise,2.0,2,4,6.4,6.4,-53.77,51.23,7.29,22.42,degraded,1,1,0,3
dive_and_rise,2.0,3,4,10.0,10.0,-71.84,33.16,7.04,20.62,degraded,1,1,0,2
dive_and_rise,2.25,0,1,40.0,40.0,-83.24,21.76,13.41,5.18,degraded,1,1,0,2
dive_and_rise,2.25,0,2,20.5,20.5,-75.53,29.47,5.11,20.25,degraded,1,1,0,3
dive_and_rise,2.25,0,3,17.49,17.49,-72.46,32.54,0.0,20.55,healthy,0,1,0,2
dive_and_rise,2.25,0,4,26.57,26.57,-73.98,31.02,5.84,20.4,degraded,1,1,0,3
dive_and_rise,2.25,1,2,20.5,20.5,-71.67,33.33,0.0,20.63,healthy,0,1,0,4
dive_and_rise,2.25,1,3,26.57,26.57,-77.66,27.34,6.17,20.03,degraded,1,1,0,4
dive_and_rise,2.25,1,4,17.49,17.49,-60.55,44.45,2.98,21.75,healthy,0,1,0,2
dive_and_rise,2.25,2,3,6.73,6.73,-63.62,41.38,1.09,21.44,healthy,0,1,0,4
dive_and_rise,2.25,2,4,6.73,6.73,-50.23,54.77,0.0,22.78,healthy,0,1,0,3
dive_and_rise,2.25,3,4,10.0,10.0,-70.96,34.04,4.17,20.7,healthy,0,1,0,2
dive_and_rise,2.5,0,1,40.0,40.0,-81.36,23.64,0.0,5.36,degraded,1,1,0,2
dive_and_rise,2.5,0,2,20.62,20.62,-74.8,30.2,3.29,20.32,healthy,0,1,0,3
dive_and_rise,2.5,0,3,18.03,18.03,-68.08,36.92,0.0,20.99,healthy,0,1,0,2
