scenario_id,time_s,src_uav,dst_uav,rssi_dbm_est,snr_db_est,plr_pct_est,throughput_mbps_est,distance_m,hop_count,blocked_building_count,link_state,optimal_relay_uav
relay_chain_3hop,8.0,3,4,-0.144164,-0.144164,0.001115,-0.375636,-0.092302,0.239099,-0.57066,1,2
relay_chain_3hop,8.25,0,1,-0.429911,-0.429911,-1.201191,0.183698,-0.381361,0.239099,-0.57066,1,2
relay_chain_3hop,8.25,0,2,-1.34367,-1.34367,-0.718203,-0.954915,0.533674,0.239099,-0.57066,1,2
relay_chain_3hop,8.25,0,3,-1.468523,-1.468523,-0.075347,-0.99875,1.501519,2.116182,-0.57066,2,2
relay_chain_3hop,8.25,0,4,-1.468523,-1.468523,0.272075,-0.99875,2.438934,2.116182,-0.57066,2,2
relay_chain_3hop,8.25,1,2,1.034617,1.034617,-1.223583,1.198916,-0.90607,0.239099,-0.57066,0,2
relay_chain_3hop,8.25,1,3,0.745124,0.745124,-1.02275,-0.315582,-0.123384,0.239099,-0.57066,1,2
relay_chain_3hop,8.25,1,4,-0.395285,-0.395285,-0.172032,-0.99875,1.119191,2.116182,-0.57066,1,2
relay_chain_3hop,8.25,2,3,0.190193,0.190193,-0.540977,0.516844,-0.553494,0.239099,-0.57066,1,2
relay_chain_3hop,8.25,2,4,-0.270432,-0.270432,-0.172032,-0.954915,0.69945,0.239099,-0.57066,1,2
relay_chain_3hop,8.25,3,4,-0.361824,-0.361824,-0.211695,-0.345609,-0.107856,0.239099,-0.57066,1,2
relay_chain_3hop,8.5,0,1,-0.588807,-0.588807,-0.958005,0.165726,-0.37206,0.239099,-0.57066,1,2
relay_chain_3hop,8.5,0,2,-0.783828,-0.783828,-1.093137,-0.954915,0.528099,0.239099,-0.57066,1,2
relay_chain_3hop,8.5,0,3,-0.908681,-0.908681,-0.880327,-0.99875,1.476352,2.116182,-0.57066,2,2
relay_chain_3hop,8.5,0,4,-0.908681,-0.908681,0.323454,-0.99875,2.656425,2.116182,-0.57066,2,2
relay_chain_3hop,8.5,1,2,0.85358,0.85358,-1.007909,1.044617,-0.826347,0.239099,-0.57066,0,2
relay_chain_3hop,8.5,1,3,0.736801,0.736801,-1.080813,-0.100791,-0.234292,0.239099,-0.57066,1,2
relay_chain_3hop,8.5,1,4,-0.536702,-0.536702,0.394536,-0.99875,1.198444,2.116182,-0.57066,2,2
relay_chain_3hop,8.5,2,3,0.269017,0.269017,-1.007562,0.548843,-0.570089,0.239099,-0.57066,1,2
relay_chain_3hop,8.5,2,4,-0.411849,-0.411849,0.214619,-0.954915,0.625433,0.239099,-0.57066,1,2
relay_chain_3hop,8.5,3,4,0.188778,0.188778,-0.048182,-0.253994,-0.155142,0.239099,-0.57066,1,2
relay_chain_3hop,8.75,0,1,-1.046519,-1.046519,-0.73912,0.018002,-0.295725,0.239099,-0.57066,1,2
relay_chain_3hop,8.75,0,2,-0.487843,-0.487843,-0.659359,-0.954915,0.5906,0.239099,-0.57066,1,2
relay_chain_3hop,8.75,0,3,-0.612696,-0.612696,-0.659359,-0.99875,1.481146,2.116182,-0.57066,2,2
relay_chain_3hop,8.75,0,4,-0.612696,-0.612696,0.357737,-0.99875,2.720828,2.116182,-0.57066,2,2
relay_chain_3hop,8.75,1,2,0.514728,0.514728,-1.180188,1.066096,-0.83742,0.239099,-0.57066,0,2
relay_chain_3hop,8.75,1,3,0.548522,0.548522,-1.139744,-0.234926,-0.164964,0.239099,-0.57066,1,2
relay_chain_3hop,8.75,1,4,-0.361325,-0.361325,-0.097826,-0.99875,1.193442,2.116182,-0.57066,1,2
relay_chain_3hop,8.75,2,3,0.327449,0.327449,-1.223583,0.652075,-0.623472,0.239099,-0.57066,0,2
relay_chain_3hop,8.75,2,4,-0.236472,-0.236472,-0.135753,-0.954915,0.536644,0.239099,-0.57066,1,2
relay_chain_3hop,8.75,3,4,0.148492,0.148492,0.257147,-0.065065,-0.252789,0.239099,-0.57066,1,2
relay_chain_3hop,9.0,0,1,-1.015805,-1.015805,-0.629243,-0.121174,-0.223792,0.239099,-0.57066,1,2
relay_chain_3hop,9.0,0,2,-0.528462,-0.528462,-0.422248,-0.954915,0.634369,0.239099,-0.57066,1,2
relay_chain_3hop,9.0,0,3,-0.653315,-0.653315,-0.39326,-0.99875,1.432374,2.116182,-0.57066,2,2
relay_chain_3hop,9.0,0,4,-0.732056,-0.732056,0.415886,-0.99875,2.75303,2.116182,-0.57066,2,2
relay_chain_3hop,9.0,1,2,0.441981,0.441981,-1.119782,1.029713,-0.818662,0.239099,-0.57066,0,2
relay_chain_3hop,9.0,1,3,0.282751,0.282751,-0.433791,-0.397553,-0.080943,0.239099,-0.57066,1,2
relay_chain_3hop,9.0,1,4,-0.732056,-0.732056,-0.207442,-0.99875,1.213555,2.116182,-0.57066,2,2
relay_chain_3hop,9.0,2,3,0.6097,0.6097,-1.191644,0.919468,-0.761632,0.239099,-0.57066,0,2
relay_chain_3hop,9.0,2,4,-0.607203,-0.607203,-0.300221,-0.954915,0.420604,0.239099,-0.57066,1,2
relay_chain_3hop,9.0,3,4,0.308721,0.308721,0.193356,-0.102325,-0.233536,0.239099,-0.57066,1,2
relay_chain_3hop,9.25,0,1,-0.716657,-0.716657,-0.87052,0.003975,-0.288456,0.239099,-0.57066,1,2
relay_chain_3hop,9.25,0,2,-0.599129,-0.599129,0.102486,-0.954915,0.725763,0.239099,-0.57066,1,2
relay_chain_3hop,9.25,0,3,-0.723982,-0.723982,0.592591,-0.99875,1.437924,2.116182,-0.57066,2,2
relay_chain_3hop,9.25,0,4,-0.723982,-0.723982,1.13208,-0.99875,2.770329,2.116182,-0.57066,2,2
relay_chain_3hop,9.25,1,2,0.185699,0.185699,-1.063976,1.087137,-0.848232,0.239099,-0.57066,0,2
relay_chain_3hop,9.25,1,3,0.490424,0.490424,-0.54766,-0.440073,-0.059007,0.239099,-0.57066,1,2
relay_chain_3hop,9.25,1,4,-0.562672,-0.562672,0.128957,-0.99875,1.248101,2.116182,-0.57066,2,2
relay_chain_3hop,9.25,2,3,0.524134,0.524134,-0.645126,0.862702,-0.732244,0.239099,-0.57066,0,2
relay_chain_3hop,9.25,2,4,-0.437818,-0.437818,-0.008345,-0.954915,0.427169,0.239099,-0.57066,1,2
relay_chain_3hop,9.25,3,4,0.211002,0.211002,0.382038,-0.104736,-0.232286,0.239099,-0.57066,1,2
relay_chain_3hop,9.5,0,1,-0.950965,-0.950965,-0.356461,-0.093777,-0.237913,0.239099,-0.57066,1,2
relay_chain_3hop,9.5,0,2,-0.670711,-0.670711,0.466832,-0.954915,0.781934,0.239099,-0.57066,1,2
relay_chain_3hop,9.5,0,3,-0.795564,-0.795564,1.453378,-0.99875,1.37709,2.116182,-0.57066,2,2
relay_chain_3hop,9.5,0,4,-0.795564,-0.795564,1.702726,-0.99875,2.668149,2.116182,-0.57066,2,2
relay_chain_3hop,9.5,1,2,-0.227149,-0.227149,-1.223583,1.188615,-0.900677,0.239099,-0.57066,0,2
relay_chain_3hop,9.5,1,3,0.405773,0.405773,-0.164828,-0.354157,-0.103349,0.239099,-0.57066,1,2
relay_chain_3hop,9.5,1,4,-0.352003,-0.352003,0.311304,-0.99875,1.206651,2.116182,-0.57066,1,2
relay_chain_3hop,9.5,2,3,0.116863,0.116863,0.001636,0.846045,-0.723646,0.239099,-0.57066,0,2
relay_chain_3hop,9.5,2,4,0.074163,0.074163,0.311304,-0.954915,0.448898,0.239099,-0.57066,1,2
relay_chain_3hop,9.5,3,4,0.185865,0.185865,0.343156,-0.148571,-0.209671,0.239099,-0.57066,1,2
relay_chain_3hop,9.75,0,1,-0.842842,-0.842842,-0.536117,-0.106708,-0.231269,0.239099,-0.57066,1,2
relay_chain_3hop,9.75,0,2,-0.148575,-0.148575,0.645707,-0.954915,0.66011,0.239099,-0.57066,1,2
relay_chain_3hop,9.75,0,3,-0.273428,-0.273428,1.565771,-0.99875,1.360181,2.116182,-0.57066,2,2
relay_chain_3hop,9.75,0,4,-0.273428,-0.273428,1.539994,-0.99875,2.710251,2.116182,-0.57066,2,2
relay_chain_3hop,9.75,1,2,0.048443,0.048443,-1.223583,1.36264,-0.990664,0.239099,-0.57066,0,2
relay_chain_3hop,9.75,1,3,0.465037,0.465037,-0.107633,-0.384184,-0.087821,0.239099,-0.57066,1,2
relay_chain_3hop,9.75,1,4,-0.07641,-0.07641,-0.083766,-0.99875,1.190863,2.116182,-0.57066,1,2
relay_chain_3hop,9.75,2,3,0.271931,0.271931,-0.050959,1.102698,-0.856256,0.239099,-0.57066,0,2
relay_chain_3hop,9.75,2,4,0.458711,0.458711,-0.083766,-0.954915,0.450487,0.239099,-0.57066,1,2
relay_chain_3hop,9.75,3,4,0.323786,0.323786,0.185805,-0.302651,-0.129975,0.239099,-0.57066,1,2
relay_chain_3hop,10.0,0,1,-1.053095,-1.053095,-0.40949,-0.00523,-0.28374,0.239099,-0.57066,1,2
relay_chain_3hop,10.0,0,2,-0.067088,-0.067088,0.181552,-0.954915,0.673136,0.239099,-0.57066,1,2
relay_chain_3hop,10.0,0,3,-0.191941,-0.191941,1.207414,-0.99875,1.339521,2.116182,-0.57066,2,2
relay_chain_3hop,10.0,0,4,-0.191941,-0.191941,1.545028,-0.99875,2.76504,2.116182,-0.57066,2,2
relay_chain_3hop,10.0,1,2,0.192607,0.192607,-0.85863,1.45272,-1.037169,0.239099,-0.57066,0,2
relay_chain_3hop,10.0,1,3,0.755695,0.755695,-0.418863,-0.272843,-0.145425,0.239099,-0.57066,1,2
relay_chain_3hop,10.0,1,4,0.067754,0.067754,0.699864,-0.99875,1.283481,2.116182,-0.57066,2,2
relay_chain_3hop,10.0,2,3,0.211252,0.211252,0.000421,0.928235,-0.766191,0.239099,-0.57066,0,2
relay_chain_3hop,10.0,2,4,0.65498,0.65498,0.403302,-0.954915,0.475628,0.239099,-0.57066,1,2
relay_chain_3hop,10.0,3,4,-0.107956,-0.107956,-0.444119,-0.187584,-0.18948,0.239099,-0.57066,1,2
relay_chain_3hop,10.25,0,1,-1.197176,-1.197176,-0.207616,-0.370595,-0.094908,0.239099,-0.57066,1,2
relay_chain_3hop,10.25,0,2,-0.106208,-0.106208,-0.262294,-0.954915,0.739493,0.239099,-0.57066,1,2
relay_chain_3hop,10.25,0,3,-0.231061,-0.231061,0.823453,-0.99875,1.407025,2.116182,-0.57066,2,2
relay_chain_3hop,10.25,0,4,-0.231061,-0.231061,1.152996,-0.99875,2.800655,2.116182,-0.57066,2,2
relay_chain_3hop,10.25,1,2,0.448057,0.448057,-0.660401,1.356503,-0.987538,0.239099,-0.57066,0,2
relay_chain_3hop,10.25,1,3,0.651568,0.651568,-1.001487,-0.197008,-0.184661,0.239099,-0.57066,1,2
relay_chain_3hop,10.25,1,4,0.323204,0.323204,0.82788,-0.99875,1.218244,2.116182,-0.57066,2,2
relay_chain_3hop,10.25,2,3,0.261859,0.261859,-0.002617,0.962426,-0.783803,0.239099,-0.57066,0,2
relay_chain_3hop,10.25,2,4,0.930323,0.930323,0.367978,-0.954915,0.48532,0.239099,-0.57066,1,2
relay_chain_3hop,10.25,3,4,-0.139086,-0.139086,-0.478488,-0.078435,-0.245885,0.239099,-0.57066,1,2
relay_chain_3hop,10.5,0,1,-1.143822,-1.143822,-0.299179,-0.513059,-0.02123,0.239099,-0.57066,1,2
relay_chain_3hop,10.5,0,2,-0.035625,-0.035625,-0.044016,-0.954915,0.767396,0.239099,-0.57066,1,2
relay_chain_3hop,10.5,0,3,-0.160478,-0.160478,1.263133,-0.99875,1.421432,2.116182,-0.57066,2,2
relay_chain_3hop,10.5,0,4,-0.160478,-0.160478,1.331784,-0.99875,2.903096,2.116182,-0.57066,2,2
relay_chain_3hop,10.5,1,2,-0.040952,-0.040952,-0.264463,1.338969,-0.978393,0.239099,-0.57066,0,2
relay_chain_3hop,10.5,1,3,1.036115,1.036115,-1.05252,-0.261665,-0.151234,0.239099,-0.57066,1,2
relay_chain_3hop,10.5,1,4,-0.165805,-0.165805,1.151781,-0.99875,1.283351,2.116182,-0.57066,2,2
relay_chain_3hop,10.5,2,3,0.442147,0.442147,0.289172,0.730978,-0.664271,0.239099,-0.57066,0,2
relay_chain_3hop,10.5,2,4,0.814626,0.814626,0.368585,-0.954915,0.496184,0.239099,-0.57066,1,2
relay_chain_3hop,10.5,3,4,0.832105,0.832105,-0.519974,0.028084,-0.300935,0.239099,-0.57066,1,2
relay_chain_3hop,10.75,0,1,-1.059171,-1.059171,0.039129,-0.498593,-0.028707,0.239099,-0.57066,1,2
relay_chain_3hop,10.75,0,2,-0.15848,-0.15848,0.143278,-0.954915,0.666467,0.239099,-0.57066,1,2
relay_chain_3hop,10.75,0,3,-0.283333,-0.283333,1.537738,-0.99875,1.459053,2.116182,-0.57066,2,2
relay_chain_3hop,10.75,0,4,-0.283333,-0.283333,1.513176,-0.99875,2.908801,2.116182,-0.57066,2,2
relay_chain_3hop,10.75,1,2,0.063259,0.063259,-0.026658,1.266203,-0.940824,0.239099,-0.57066,0,2
relay_chain_3hop,10.75,1,3,0.899276,0.899276,-1.090968,-0.034381,-0.268603,0.239099,-0.57066,1,2
relay_chain_3hop,10.75,1,4,-0.061594,-0.061594,1.375006,-0.99875,1.194979,2.116182,-0.57066,2,2
relay_chain_3hop,10.75,2,3,0.79648,0.79648,0.431508,0.827853,-0.714319,0.239099,-0.57066,0,2
relay_chain_3hop,10.75,2,4,1.318617,1.318617,0.402347,-0.954915,0.591955,0.239099,-0.57066,1,2
relay_chain_3hop,10.75,3,4,0.619605,0.619605,-0.094528,-0.174214,-0.196358,0.239099,-0.57066,1,2
relay_chain_3hop,11.0,0,1,-1.098125,-1.098125,0.163847,-0.707905,0.079387,0.239099,-0.57066,1,2
relay_chain_3hop,11.0,0,2,-0.635836,-0.635836,-0.043755,-0.954915,0.682437,0.239099,-0.57066,1,2
relay_chain_3hop,11.0,0,3,-0.760689,-0.760689,0.719826,-0.99875,1.418488,2.116182,-0.57066,2,2
relay_chain_3hop,11.0,0,4,-0.760689,-0.760689,1.406337,-0.99875,2.850755,2.116182,-0.57066,2,2
relay_chain_3hop,11.0,1,2,0.142499,0.142499,-0.417909,1.313106,-0.96508,0.239099,-0.57066,0,2
relay_chain_3hop,11.0,1,3,0.177292,0.177292,-1.012943,-0.303308,-0.129636,0.239099,-0.57066,1,2
relay_chain_3hop,11.0,1,4,0.017646,0.017646,1.104567,-0.99875,1.179999,2.116182,-0.57066,2,2
relay_chain_3hop,11.0,2,3,0.680783,0.680783,-0.339884,0.867524,-0.734771,0.239099,-0.57066,0,2
relay_chain_3hop,11.0,2,4,0.708168,0.708168,0.454681,-0.954915,0.608342,0.239099,-0.57066,1,2
relay_chain_3hop,11.0,3,4,0.341848,0.341848,-0.381804,-0.129283,-0.219598,0.239099,-0.57066,1,2
relay_chain_3hop,11.25,0,1,-0.363572,-0.363572,0.040344,-0.780233,0.116851,0.239099,-0.57066,1,2
relay_chain_3hop,11.25,0,2,-0.590805,-0.590805,0.017518,-0.954915,0.752728,0.239099,-0.57066,1,2
relay_chain_3hop,11.25,0,3,-0.715658,-0.715658,0.311738,-0.99875,1.412418,2.116182,-0.57066,2,2
relay_chain_3hop,11.25,0,4,-1.728634,-1.728634,2.537996,-0.954915,2.923573,-1.637985,1.495427,2,2
relay_chain_3hop,11.25,1,2,-0.374726,-0.374726,-0.60338,1.265107,-0.940303,0.239099,-0.57066,0,2
relay_chain_3hop,11.25,1,3,-0.240301,-0.240301,-1.223583,-0.276131,-0.143653,0.239099,-0.57066,1,2
relay_chain_3hop,11.25,1,4,-1.093964,-1.093964,1.726333,-0.954915,1.08837,-1.637985,1.495427,2,2
relay_chain_3hop,11.25,2,3,0.15074,0.15074,-0.880241,0.892948,-0.747928,0.239099,-0.57066,0,2
relay_chain_3hop,11.25,2,4,-0.627678,-0.627678,1.326664,-0.954915,0.710054,-1.637985,1.495427,2,2
relay_chain_3hop,11.25,3,4,0.496666,0.496666,0.131648,-0.225282,-0.170019,0.239099,-0.57066,1,2
relay_chain_3hop,11.5,0,1,-0.368983,-0.368983,0.231283,-0.954915,0.228567,0.239099,-0.57066,1,2
relay_chain_3hop,11.5,0,2,-0.51839,-0.51839,-0.282342,-0.954915,0.747205,0.239099,-0.57066,1,2
relay_chain_3hop,11.5,0,3,-0.643243,-0.643243,-0.282342,-0.99875,1.567121,2.116182,-0.57066,2,2
relay_chain_3hop,11.5,0,4,-1.657135,-1.657135,2.705762,-0.954915,2.882748,-1.637985,1.495427,2,2
relay_chain_3hop,11.5,1,2,-0.070417,-0.070417,-0.494718,1.526144,-1.075206,0.239099,-0.57066,0,2
relay_chain_3hop,11.5,1,3,-0.460958,-0.460958,-1.182618,-0.367965,-0.09621,0.239099,-0.57066,1,2
relay_chain_3hop,11.5,1,4,-1.466276,-1.466276,1.403734,-0.954915,1.066251,-1.637985,1.495427,2,2
relay_chain_3hop,11.5,2,3,0.336937,0.336937,-1.223583,0.82325,-0.71187,0.239099,-0.57066,0,2
relay_chain_3hop,11.5,2,4,-0.89861,-0.89861,1.384727,-0.954915,0.695438,-1.637985,1.495427,2,2
relay_chain_3hop,11.5,3,4,0.614112,0.614112,0.129478,-0.288185,-0.137452,0.239099,-0.57066,1,2
relay_chain_3hop,11.75,0,1,0.031297,0.031297,0.657163,-0.894204,0.175731,0.239099,-0.57066,1,2
relay_chain_3hop,11.75,0,2,-0.099383,-0.099383,-0.3746,-0.954915,0.743584,0.239099,-0.57066,1,2
relay_chain_3hop,11.75,0,3,-0.489757,-0.489757,-0.3746,-0.99875,1.543126,2.116182,-0.57066,2,2
relay_chain_3hop,11.75,0,4,-1.696838,-1.696838,2.344367,-0.954915,3.043235,-1.637985,1.495427,2,2
relay_chain_3hop,11.75,1,2,-0.285248,-0.285248,-0.810982,1.281983,-0.948953,0.239099,-0.57066,0,2
relay_chain_3hop,11.75,1,3,-0.123521,-0.123521,-1.171509,-0.448402,-0.054734,0.239099,-0.57066,1,2
relay_chain_3hop,11.75,1,4,-1.558834,-1.558834,1.152996,-0.954915,1.100667,-1.637985,1.495427,2,2
relay_chain_3hop,11.75,2,3,-0.364904,-0.364904,-1.223583,0.811196,-0.705696,0.239099,-0.57066,0,2
relay_chain_3hop,11.75,2,4,-1.042607,-1.042607,2.09797,-0.954915,0.608394,-1.637985,1.495427,2,2
relay_chain_3hop,11.75,3,4,0.567749,0.567749,0.046159,-0.411581,-0.073675,0.239099,-0.57066,1,2
relay_chain_3hop,12.0,0,1,0.409019,0.409019,0.212102,-0.954915,0.300421,0.239099,-0.57066,1,2
relay_chain_3hop,12.0,0,2,0.117612,0.117612,0.117761,-0.954915,0.733215,0.239099,-0.57066,1,2
relay_chain_3hop,12.0,0,3,-0.546774,-0.546774,0.117761,-0.99875,1.401189,2.116182,-0.57066,2,2
relay_chain_3hop,12.0,0,4,-1.159137,-1.159137,2.18962,-0.954915,3.069027,-1.637985,1.495427,2,2
relay_chain_3hop,12.0,1,2,-0.063508,-0.063508,-0.908708,1.250203,-0.932566,0.239099,-0.57066,0,2
relay_chain_3hop,12.0,1,3,-0.064674,-0.064674,-0.788937,-0.513278,-0.021178,0.239099,-0.57066,1,2
relay_chain_3hop,12.0,1,4,-1.55051,-1.55051,0.55423,-0.954915,1.148266,-1.637985,1.495427,2,2
relay_chain_3hop,12.0,2,3,-0.42192,-0.42192,-1.223583,0.886154,-0.74441,0.239099,-0.57066,0,2
relay_chain_3hop,12.0,2,4,-1.063083,-1.063083,1.692659,-0.954915,0.684131,-1.637985,1.495427,2,2
relay_chain_3hop,12.0,3,4,0.651401,0.651401,0.323194,-0.574428,0.010425,0.239099,-0.57066,1,2
relay_chain_3hop,12.25,0,1,-0.277091,-0.277091,-0.09826,-0.954915,0.339475,0.239099,-0.57066,1,2
relay_chain_3hop,12.25,0,2,-0.018062,-0.018062,-0.264984,-0.954915,0.883124,-1.637985,-0.57066,2,2
relay_chain_3hop,12.25,0,3,-0.462623,-0.462623,1.507101,-0.954915,1.446261,-1.637985,-0.57066,2,2
relay_chain_3hop,12.25,0,4,-1.105367,-1.105367,2.333605,-0.954915,3.098129,-1.637985,1.495427,2,2
relay_chain_3hop,12.25,1,2,0.173796,0.173796,-0.944466,1.093493,-0.851567,0.239099,-0.57066,0,2
relay_chain_3hop,12.25,1,3,0.480519,0.480519,-0.444727,-0.507141,-0.024356,0.239099,-0.57066,1,2
relay_chain_3hop,12.25,1,4,-1.491663,-1.491663,0.565426,-0.954915,1.285618,-1.637985,1.495427,2,2
relay_chain_3hop,12.25,2,3,-0.229397,-0.229397,-1.223583,0.951248,-0.778045,0.239099,-0.57066,0,2
relay_chain_3hop,12.25,2,4,-1.17337,-1.17337,1.685542,-0.954915,0.755594,-1.637985,1.495427,2,2
relay_chain_3hop,12.25,3,4,1.005818,1.005818,-0.189303,-0.434594,-0.061794,0.239099,-0.57066,1,2
relay_chain_3hop,12.5,0,1,-0.617024,-0.617024,0.319636,-0.954915,0.215619,0.239099,-0.57066,1,2
relay_chain_3hop,12.5,0,2,-0.334107,-0.334107,-0.443425,-0.954915,0.91048,-1.637985,-0.57066,2,2
relay_chain_3hop,12.5,0,3,-0.455048,-0.455048,2.018817,-0.954915,1.425653,-1.637985,-0.57066,2,2
relay_chain_3hop,12.5,0,4,-1.557086,-1.557086,2.454244,-0.954915,3.074082,-1.637985,1.495427,2,2
relay_chain_3hop,12.5,1,2,0.93282,0.93282,-1.223583,1.242751,-0.928684,0.239099,-0.57066,0,2
relay_chain_3hop,12.5,1,3,0.829109,0.829109,-0.321658,-0.378485,-0.090765,0.239099,-0.57066,1,2
relay_chain_3hop,12.5,1,4,-1.893856,-1.893856,0.647703,-0.954915,1.342309,-1.637985,1.495427,2,2
relay_chain_3hop,12.5,2,3,-0.082403,-0.082403,-1.223583,1.000782,-0.803655,0.239099,-0.57066,0,2
relay_chain_3hop,12.5,2,4,-1.528869,-1.528869,1.636158,-0.954915,0.879372,-1.637985,1.495427,2,2
relay_chain_3hop,12.5,3,4,0.465869,0.465869,-0.271407,-0.707467,0.079231,0.239099,-0.57066,1,2
relay_chain_3hop,12.75,0,1,-1.152062,-1.152062,0.21054,-0.954915,0.379075,0.239099,-0.57066,1,2
relay_chain_3hop,12.75,0,2,-0.060262,-0.060262,-0.255437,-0.954915,1.029933,-1.637985,-0.57066,2,2
relay_chain_3hop,12.75,0,3,-0.213748,-0.213748,2.234751,-0.954915,1.482501,-1.637985,-0.57066,2,2
relay_chain_3hop,12.75,0,4,-1.232717,-1.232717,2.382121,-0.954915,3.045658,-1.637985,1.495427,2,2
relay_chain_3hop,12.75,1,2,0.372229,0.372229,-1.183313,1.061274,-0.834971,0.239099,-0.57066,0,2
relay_chain_3hop,12.75,1,3,0.996995,0.996995,-0.797877,-0.369499,-0.095507,0.239099,-0.57066,1,2
relay_chain_3hop,12.75,1,4,-1.338426,-1.338426,1.182158,-0.954915,1.402674,-1.637985,1.495427,2,2
relay_chain_3hop,12.75,2,3,0.064341,0.064341,-1.223583,0.911578,-0.757567,0.239099,-0.57066,0,2
relay_chain_3hop,12.75,2,4,-1.293396,-1.293396,1.68424,-0.954915,0.868717,-1.637985,1.495427,2,2
relay_chain_3hop,12.75,3,4,0.109705,0.109705,-0.526136,-0.598098,0.022696,0.239099,-0.57066,1,2
relay_chain_3hop,13.0,0,1,-1.103036,-1.103036,0.130433,-0.954915,0.44994,0.239099,-0.57066,1,2
relay_chain_3hop,13.0,0,2,0.424834,0.424834,-0.21074,-0.954915,1.093763,-1.637985,-0.57066,2,2
relay_chain_3hop,13.0,0,3,0.185282,0.185282,1.48983,-0.954915,1.476144,-1.637985,-0.57066,2,2
relay_chain_3hop,13.0,0,4,-1.623591,-1.623591,2.284829,-0.954915,3.124599,-1.637985,1.495427,2,2
relay_chain_3hop,13.0,1,2,0.70334,0.70334,-1.223583,1.109712,-0.859904,0.239099,-0.57066,0,2
relay_chain_3hop,13.0,1,3,0.837432,0.837432,-0.527612,-0.414649,-0.072085,0.239099,-0.57066,1,2
relay_chain_3hop,13.0,1,4,-1.279246,-1.279246,1.687278,-0.954915,1.450247,-1.637985,1.495427,2,2
relay_chain_3hop,13.0,2,3,0.296568,0.296568,-1.223583,0.544679,-0.567927,0.239099,-0.57066,1,2
relay_chain_3hop,13.0,2,4,-1.264263,-1.264263,1.838032,-0.954915,0.920771,-1.637985,1.495427,2,2
relay_chain_3hop,13.0,3,4,0.101464,0.101464,-0.220374,-0.596126,0.021706,0.239099,-0.57066,1,2
relay_chain_3hop,13.25,0,1,-0.922332,-0.922332,0.427603,-0.954915,0.460127,0.239099,-0.57066,1,2
relay_chain_3hop,13.25,0,2,0.783579,0.783579,-0.186526,-0.954915,1.175934,-1.637985,-0.57066,2,2
relay_chain_3hop,13.25,0,3,0.629593,0.629593,1.74725,-0.954915,1.668389,-1.637985,-0.57066,2,2
relay_chain_3hop,13.25,0,4,-1.114107,-1.114107,2.613157,-0.954915,3.263045,-1.637985,1.495427,2,2
relay_chain_3hop,13.25,1,2,0.701759,0.701759,-0.875033,1.172396,-0.89234,0.239099,-0.57066,0,2
relay_chain_3hop,13.25,1,3,0.739131,0.739131,-0.517284,-0.500566,-0.027691,0.239099,-0.57066,1,2
relay_chain_3hop,13.25,1,4,-1.090052,-1.090052,1.233364,-0.954915,1.498054,-1.637985,1.495427,2,2
relay_chain_3hop,13.25,2,3,0.688108,0.688108,-1.223583,0.679472,-0.637567,0.239099,-0.57066,0,2
relay_chain_3hop,13.25,2,4,-1.451127,-1.451127,1.946607,-0.954915,0.973945,-1.637985,1.495427,2,2
relay_chain_3hop,13.25,3,4,0.277341,0.277341,-0.413309,-0.745165,0.09864,0.239099,-0.57066,1,2
relay_chain_3hop,13.5,0,1,-0.87855,-0.87855,0.571762,-0.954915,0.39304,0.239099,-0.57066,1,2
relay_chain_3hop,13.5,0,2,0.308637,0.308637,-0.024835,-0.954915,1.184688,-1.637985,-0.57066,2,2
relay_chain_3hop,13.5,0,3,0.800143,0.800143,1.505365,-0.954915,1.824707,-1.637985,-0.57066,2,2
relay_chain_3hop,13.5,0,4,-0.707834,-0.707834,3.239262,-0.954915,3.210756,-1.637985,1.495427,2,2
relay_chain_3hop,13.5,1,2,0.805303,0.805303,-1.223583,1.291189,-0.953747,0.239099,-0.57066,0,2
relay_chain_3hop,13.5,1,3,0.756444,0.756444,-0.745282,-0.368184,-0.096132,0.239099,-0.57066,1,2
relay_chain_3hop,13.5,1,4,-0.884377,-0.884377,1.279623,-0.954915,1.548675,-1.637985,1.495427,2,2
relay_chain_3hop,13.5,2,3,0.585562,0.585562,-1.223583,0.809223,-0.704627,0.239099,-0.57066,0,2
relay_chain_3hop,13.5,2,4,-1.010562,-1.010562,1.337773,-0.954915,0.930801,-1.637985,1.495427,2,2
relay_chain_3hop,13.5,3,4,0.553599,0.553599,-0.443772,-0.584071,0.015427,0.239099,-0.57066,1,2
relay_chain_3hop,13.75,0,1,-0.358495,-0.358495,0.496601,-0.954915,0.384833,0.239099,-0.57066,1,2
relay_chain_3hop,13.75,0,2,0.162559,0.162559,0.188148,-0.954915,1.324385,-1.637985,-0.57066,2,2
relay_chain_3hop,13.75,0,3,0.276841,0.276841,1.746035,-0.954915,1.776509,-1.637985,-0.57066,2,2
relay_chain_3hop,13.75,0,4,-0.841927,-0.841927,3.138238,-0.954915,3.291338,-1.637985,1.495427,2,2
relay_chain_3hop,13.75,1,2,1.262266,1.262266,-1.223583,1.332832,-0.975267,0.239099,-0.57066,0,2
relay_chain_3hop,13.75,1,3,0.603124,0.603124,-0.361842,-0.437882,-0.060153,0.239099,-0.57066,1,2
relay_chain_3hop,13.75,1,4,-0.451802,-0.451802,1.497207,-0.954915,1.424246,-1.637985,1.495427,2,2
