scenario_id,time_s,src_uav,dst_uav,distance_m,hop_count,route_type,blocked_building_count,blocked_building_ids,blocked_attenuation_db,rssi_dbm_est,snr_db_est,plr_pct_est,rtt_ms_est,throughput_mbps_est,link_state,reconfig_trigger,optimal_relay_uav
multi_disconnect_slow,31.25,2,3,90.569,0,direct,1,B0,6.0,-87.327,7.673,38.333,39.925,1.2,disconnected,yes,2
multi_disconnect_slow,31.25,2,4,94.857,0,direct,0,none,0,-71.599,23.401,2.771,28.868,1.2,disconnected,yes,2
multi_disconnect_slow,31.25,3,4,122.276,0,direct,0,none,0,-101.201,-6.201,29.432,34.901,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,0,1,126.794,2,via_uav2,0,none,0,-94.452,0.548,53.18,57.395,1.0,disconnected,yes,2
multi_disconnect_slow,31.5,0,2,83.458,1,direct,0,none,0,-92.952,2.048,32.676,26.361,1.2,degraded,yes,2
multi_disconnect_slow,31.5,0,3,183.568,0,direct,1,B0,6.0,-99.883,-4.883,48.306,60.385,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,0,4,123.155,0,direct,0,none,0,-78.486,16.514,24.626,35.094,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,1,2,86.52,1,direct,0,none,0,-88.107,6.893,30.456,27.034,1.2,degraded,yes,2
multi_disconnect_slow,31.5,1,3,117.131,0,direct,0,none,0,-97.109,-2.109,27.949,33.769,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,1,4,177.85,0,direct,0,none,0,-96.317,-1.317,46.961,47.127,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,2,3,92.379,0,direct,1,B0,6.0,-88.238,6.762,37.252,40.323,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,2,4,93.972,0,direct,0,none,0,-66.97,28.03,7.357,28.674,1.2,disconnected,yes,2
multi_disconnect_slow,31.5,3,4,124.359,0,direct,0,none,0,-94.691,0.309,29.662,35.359,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,0,1,125.686,2,via_uav2,0,none,0,-91.047,3.953,45.426,56.635,1.0,disconnected,yes,2
multi_disconnect_slow,31.75,0,2,81.358,1,direct,0,none,0,-89.547,5.453,32.208,25.899,1.2,degraded,yes,2
multi_disconnect_slow,31.75,0,3,182.539,0,direct,1,B0,6.0,-99.401,-4.401,47.497,60.158,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,0,4,125.703,0,direct,0,none,0,-84.576,10.424,31.934,35.655,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,1,2,85.164,1,direct,0,none,0,-84.376,10.624,19.498,26.736,1.2,degraded,yes,2
multi_disconnect_slow,31.75,1,3,115.979,0,direct,0,none,0,-88.617,6.383,26.68,33.515,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,1,4,178.594,0,direct,0,none,0,-98.017,-3.017,43.222,47.291,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,2,3,96.215,0,direct,1,B0,6.0,-89.158,5.842,37.708,41.167,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,2,4,94.298,0,direct,0,none,0,-63.619,31.381,6.691,28.746,1.2,disconnected,yes,2
multi_disconnect_slow,31.75,3,4,126.216,0,direct,0,none,0,-97.596,-2.596,25.534,35.767,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,0,1,123.872,0,direct,0,none,0,-88.261,6.739,37.149,35.252,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,0,2,80.52,1,direct,0,none,0,-92.03,2.97,26.275,25.714,1.2,degraded,yes,2
multi_disconnect_slow,32.0,0,3,183.613,0,direct,1,B0,6.0,-93.981,1.019,45.801,60.395,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,0,4,134.165,0,direct,0,none,0,-85.098,9.902,35.68,37.516,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,1,2,89.796,0,direct,0,none,0,-84.374,10.626,18.195,27.755,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,1,3,121.813,0,direct,0,none,0,-89.222,5.778,30.647,34.799,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,1,4,183.12,0,direct,0,none,0,-100.303,-5.303,41.358,48.286,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,2,3,95.921,0,direct,1,B0,6.0,-81.548,13.452,27.018,41.103,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,2,4,92.904,0,direct,0,none,0,-66.745,28.255,11.759,28.439,1.2,disconnected,yes,2
multi_disconnect_slow,32.0,3,4,129.605,0,direct,0,none,0,-93.425,1.575,25.843,36.513,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,0,1,122.072,0,direct,0,none,0,-85.223,9.777,33.279,34.856,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,0,2,81.681,1,direct,0,none,0,-83.765,11.235,24.925,25.97,1.2,degraded,yes,2
multi_disconnect_slow,32.25,0,3,187.665,0,direct,1,B0,6.0,-95.14,-0.14,49.393,61.286,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,0,4,129.536,0,direct,0,none,0,-89.024,5.976,33.401,36.498,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,1,2,94.326,0,direct,0,none,0,-88.068,6.932,26.568,28.752,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,1,3,126.121,0,direct,0,none,0,-92.461,2.539,28.161,35.747,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,1,4,178.971,0,direct,0,none,0,-103.905,-8.905,37.499,47.374,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,2,3,95.799,0,direct,1,B0,6.0,-78.9,16.1,25.159,41.076,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,2,4,89.67,0,direct,0,none,0,-69.443,25.557,15.982,27.727,1.2,disconnected,yes,2
multi_disconnect_slow,32.25,3,4,128.743,0,direct,0,none,0,-88.914,6.086,28.789,36.324,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,0,1,125.182,0,direct,0,none,0,-91.613,3.387,32.751,35.54,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,0,2,87.802,1,direct,0,none,0,-82.597,12.403,24.182,27.316,1.2,degraded,yes,2
multi_disconnect_slow,32.5,0,3,183.621,0,direct,1,B0,6.0,-97.386,-2.386,49.834,60.397,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,0,4,131.881,0,direct,0,none,0,-79.031,15.969,37.997,37.014,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,1,2,95.3,0,direct,0,none,0,-82.829,12.171,27.397,28.966,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,1,3,125.2,0,direct,0,none,0,-92.33,2.67,29.332,35.544,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,1,4,173.803,0,direct,0,none,0,-97.003,-2.003,37.185,46.237,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,2,3,98.309,0,direct,1,B0,6.0,-84.076,10.924,21.988,41.628,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,2,4,96.419,0,direct,0,none,0,-65.559,29.441,16.541,29.212,1.2,disconnected,yes,2
multi_disconnect_slow,32.5,3,4,132.09,0,direct,0,none,0,-91.442,3.558,31.628,37.06,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,0,1,122.231,0,direct,0,none,0,-86.145,8.855,30.182,34.891,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,0,2,90.775,0,direct,0,none,0,-90.838,4.162,19.701,27.971,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,0,3,180.707,0,direct,1,B0,6.0,-105.658,-10.658,50.205,59.755,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,0,4,130.167,0,direct,0,none,0,-74.408,20.592,33.277,36.637,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,1,2,96.772,0,direct,0,none,0,-80.221,14.779,23.525,29.29,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,1,3,129.187,0,direct,0,none,0,-94.547,0.453,20.675,36.421,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,1,4,182.644,0,direct,0,none,0,-98.786,-3.786,47.762,48.182,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,2,3,96.981,0,direct,1,B0,6.0,-89.347,5.653,14.66,41.336,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,2,4,97.461,0,direct,0,none,0,-67.936,27.064,9.191,29.441,1.2,disconnected,yes,2
multi_disconnect_slow,32.75,3,4,133.438,0,direct,0,none,0,-93.799,1.201,28.645,37.356,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,0,1,125.879,0,direct,0,none,0,-84.35,10.65,30.489,35.693,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,0,2,86.49,1,direct,0,none,0,-94.227,0.773,20.243,27.028,1.2,degraded,yes,2
multi_disconnect_slow,33.0,0,3,183.022,0,direct,1,B0,6.0,-110.535,-15.535,54.329,60.265,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,0,4,131.265,0,direct,0,none,0,-77.976,17.024,34.716,36.878,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,1,2,95.684,0,direct,0,none,0,-81.61,13.39,26.046,29.05,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,1,3,130.682,0,direct,0,none,0,-91.604,3.396,20.732,36.75,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,1,4,182.398,0,direct,0,none,0,-99.368,-4.368,52.885,48.128,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,2,3,96.898,0,direct,1,B0,6.0,-89.887,5.113,18.675,41.318,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,2,4,98.975,0,direct,0,none,0,-65.553,29.447,6.584,29.775,1.2,disconnected,yes,2
multi_disconnect_slow,33.0,3,4,132.968,0,direct,0,none,0,-89.45,5.55,26.13,37.253,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,0,1,130.22,0,direct,0,none,0,-85.561,9.439,29.777,36.648,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,0,2,90.036,0,direct,0,none,0,-92.438,2.562,20.762,27.808,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,0,3,183.744,0,direct,1,B0,6.0,-110.64,-15.64,52.136,60.424,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,0,4,132.71,0,direct,0,none,0,-74.581,20.419,38.294,37.196,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,1,2,96.293,0,direct,0,none,0,-80.677,14.323,21.87,29.184,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,1,3,133.407,0,direct,0,none,0,-95.932,-0.932,24.216,37.35,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,1,4,180.393,0,direct,0,none,0,-98.429,-3.429,50.461,47.686,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,2,3,97.156,0,direct,1,B0,6.0,-82.553,12.447,16.203,41.374,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,2,4,96.955,0,direct,0,none,0,-63.936,31.064,10.406,29.33,1.2,disconnected,yes,2
multi_disconnect_slow,33.25,3,4,138.055,0,direct,0,none,0,-85.317,9.683,35.772,38.372,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,0,1,132.664,0,direct,0,none,0,-86.589,8.411,28.101,37.186,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,0,2,91.588,0,direct,0,none,0,-93.007,1.993,19.965,28.149,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,0,3,184.173,0,direct,1,B0,6.0,-114.719,-19.719,55.034,60.518,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,0,4,133.32,0,direct,0,none,0,-72.118,22.882,31.871,37.33,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,1,2,95.931,0,direct,0,none,0,-88.931,6.069,16.648,29.105,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,1,3,129.988,0,direct,0,none,0,-98.28,-3.28,20.923,36.597,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,1,4,181.862,0,direct,0,none,0,-95.271,-0.271,47.066,48.01,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,2,3,96.175,0,direct,1,B0,6.0,-74.558,20.442,17.51,41.159,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,2,4,94.859,0,direct,0,none,0,-70.359,24.641,16.025,28.869,1.2,disconnected,yes,2
multi_disconnect_slow,33.5,3,4,139.567,0,direct,0,none,0,-87.43,7.57,30.904,38.705,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,0,1,130.463,0,direct,0,none,0,-89.281,5.719,29.508,36.702,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,0,2,87.659,1,direct,0,none,0,-98.84,-3.84,23.458,27.285,1.2,degraded,yes,2
multi_disconnect_slow,33.75,0,3,190.538,0,direct,1,B0,6.0,-118.302,-23.302,50.466,61.918,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,0,4,136.163,0,direct,0,none,0,-71.188,23.812,38.975,37.956,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,1,2,96.599,0,direct,0,none,0,-82.631,12.369,10.219,29.252,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,1,3,133.507,0,direct,0,none,0,-96.583,-1.583,26.278,37.372,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,1,4,187.641,0,direct,0,none,0,-96.301,-1.301,47.389,49.281,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,2,3,97.087,0,direct,1,B0,6.0,-80.127,14.873,19.841,41.359,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,2,4,92.986,0,direct,0,none,0,-73.377,21.623,14.074,28.457,1.2,disconnected,yes,2
multi_disconnect_slow,33.75,3,4,140.201,0,direct,0,none,0,-92.707,2.293,37.227,38.844,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,0,1,132.246,0,direct,0,none,0,-93.256,1.744,30.015,37.094,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,0,2,86.603,1,direct,0,none,0,-97.256,-2.256,16.075,27.053,1.2,degraded,yes,2
multi_disconnect_slow,34.0,0,3,191.568,0,direct,1,B0,6.0,-116.537,-21.537,48.543,62.145,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,0,4,137.751,0,direct,0,none,0,-73.691,21.309,35.177,38.305,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,1,2,95.936,0,direct,0,none,0,-87.212,7.788,8.715,29.106,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,1,3,130.488,0,direct,0,none,0,-97.265,-2.265,21.558,36.707,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,1,4,189.575,0,direct,0,none,0,-96.093,-1.093,48.899,49.707,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,2,3,95.682,0,direct,1,B0,6.0,-87.095,7.905,24.397,41.05,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,2,4,90.243,0,direct,0,none,0,-71.871,23.129,8.653,27.854,1.2,disconnected,yes,2
multi_disconnect_slow,34.0,3,4,138.119,0,direct,0,none,0,-94.488,0.512,39.864,38.386,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,0,1,136.561,0,direct,0,none,0,-95.252,-0.252,30.046,38.043,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,0,2,92.741,0,direct,0,none,0,-98.434,-3.434,16.419,28.403,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,0,3,192.161,0,direct,1,B0,6.0,-123.47,-28.47,47.829,62.275,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,0,4,140.706,0,direct,0,none,0,-75.389,19.611,39.889,38.955,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,1,2,95.237,0,direct,0,none,0,-86.58,8.42,18.48,28.952,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,1,3,125.08,0,direct,0,none,0,-99.159,-4.159,16.773,35.518,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,1,4,192.943,0,direct,0,none,0,-91.77,3.23,43.408,50.448,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,2,3,100.275,0,direct,1,B0,6.0,-91.269,3.731,25.772,42.06,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,2,4,89.593,0,direct,0,none,0,-76.311,18.689,6.229,27.71,1.2,disconnected,yes,2
multi_disconnect_slow,34.25,3,4,137.818,0,direct,0,none,0,-97.219,-2.219,38.66,38.32,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,0,1,133.122,0,direct,0,none,0,-95.326,-0.326,24.493,37.287,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,0,2,93.14,0,direct,0,none,0,-89.848,5.152,14.037,28.491,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,0,3,189.471,0,direct,1,B0,6.0,-125.437,-30.437,46.426,61.684,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,0,4,143.31,0,direct,0,none,0,-81.715,13.285,42.465,39.528,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,1,2,97.415,0,direct,0,none,0,-87.239,7.761,16.377,29.431,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,1,3,127.397,0,direct,0,none,0,-96.923,-1.923,20.363,36.027,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,1,4,200.306,0,direct,0,none,0,-92.859,2.141,47.967,52.067,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,2,3,99.862,0,direct,1,B0,6.0,-96.126,-1.126,24.005,41.97,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,2,4,90.278,0,direct,0,none,0,-79.805,15.195,4.365,27.861,1.2,disconnected,yes,2
multi_disconnect_slow,34.5,3,4,140.244,0,direct,0,none,0,-98.822,-3.822,43.621,38.854,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,0,1,134.181,0,direct,0,none,0,-90.959,4.041,25.706,37.52,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,0,2,96.093,0,direct,0,none,0,-89.548,5.452,15.118,29.141,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,0,3,198.465,0,direct,1,B0,6.0,-129.896,-34.896,51.519,63.662,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,0,4,145.81,0,direct,0,none,0,-87.35,7.65,38.429,40.078,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,1,2,98.276,0,direct,0,none,0,-89.345,5.655,17.202,29.621,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,1,3,128.978,0,direct,0,none,0,-92.881,2.119,18.563,36.375,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,1,4,201.017,0,direct,0,none,0,-85.18,9.82,51.084,52.224,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,2,3,98.639,0,direct,1,B0,6.0,-100.845,-5.845,24.43,41.701,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,2,4,92.655,0,direct,0,none,0,-82.107,12.893,12.034,28.384,1.2,disconnected,yes,2
multi_disconnect_slow,34.75,3,4,146.247,0,direct,0,none,0,-98.892,-3.892,41.954,40.174,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,0,1,137.624,0,direct,0,none,0,-96.812,-1.812,26.467,38.277,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,0,2,93.436,0,direct,0,none,0,-87.901,7.099,19.311,28.556,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,0,3,196.484,0,direct,1,B0,6.0,-126.393,-31.393,50.848,63.226,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,0,4,144.026,0,direct,0,none,0,-87.77,7.23,39.876,39.686,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,1,2,102.349,0,direct,0,none,0,-87.581,7.419,19.105,30.517,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,1,3,133.643,0,direct,0,none,0,-91.02,3.98,26.051,37.402,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,1,4,200.829,0,direct,0,none,0,-87.459,7.541,47.378,52.182,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,2,3,103.135,0,direct,1,B0,6.0,-106.862,-11.862,22.665,42.69,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,2,4,91.803,0,direct,0,none,0,-77.52,17.48,11.143,28.197,1.2,disconnected,yes,2
multi_disconnect_slow,35.0,3,4,149.23,0,direct,0,none,0,-102.851,-7.851,38.006,40.831,1.2,disconnected,yes,2
full_scatter,0.0,0,1,1.0,1,direct,0,none,0,-59.116,35.884,9.908,8.22,15.77,healthy,no,0
full_scatter,0.0,0,2,1.0,1,direct,0,none,0,-44.448,50.552,0.0,8.22,15.77,healthy,no,0
full_scatter,0.0,0,3,1.0,1,direct,0,none,0,-43.786,51.214,0.0,8.22,15.77,healthy,no,0
full_scatter,0.0,0,4,1.0,1,direct,0,none,0,-50.717,44.283,0.0,8.22,15.77,healthy,no,0
full_scatter,0.0,1,2,1.0,1,direct,0,none,0,-47.139,47.861,2.465,8.22,15.77,healthy,no,0
full_scatter,0.0,1,3,4.939,1,direct,0,none,0,-55.645,39.355,0.0,9.087,14.864,healthy,no,0
full_scatter,0.0,1,4,1.0,1,direct,0,none,0,-47.809,47.191,3.538,8.22,15.77,healthy,no,0
full_scatter,0.0,2,3,1.0,1,direct,0,none,0,-42.435,52.565,1.181,8.22,15.77,healthy,no,0
full_scatter,0.0,2,4,1.0,1,direct,0,none,0,-61.649,33.351,3.663,8.22,15.77,healthy,no,0
full_scatter,0.0,3,4,8.466,1,direct,0,none,0,-65.086,29.914,0.406,9.862,14.053,healthy,no,0
full_scatter,0.25,0,1,1.0,1,direct,0,none,0,-52.314,42.686,6.222,8.22,15.77,healthy,no,4
full_scatter,0.25,0,2,3.142,1,direct,0,none,0,-55.319,39.681,0.0,8.691,15.277,healthy,no,4
full_scatter,0.25,0,3,1.0,1,direct,0,none,0,-41.413,53.587,0.0,8.22,15.77,healthy,no,4
full_scatter,0.25,0,4,1.18,1,direct,0,none,0,-50.035,44.965,0.0,8.26,15.728,healthy,no,4
full_scatter,0.25,1,2,1.0,1,direct,0,none,0,-39.844,55.156,2.186,8.22,15.77,healthy,no,4
full_scatter,0.25,1,3,4.168,1,direct,0,none,0,-51.253,43.747,0.0,8.917,15.041,healthy,no,4
full_scatter,0.25,1,4,1.0,1,direct,0,none,0,-46.064,48.936,4.256,8.22,15.77,healthy,no,4
full_scatter,0.25,2,3,2.327,1,direct,0,none,0,-49.935,45.065,0.252,8.512,15.465,healthy,no,4
full_scatter,0.25,2,4,5.439,1,direct,0,none,0,-77.976,17.024,5.85,9.197,14.749,healthy,no,4
full_scatter,0.25,3,4,7.616,1,direct,0,none,0,-69.779,25.221,1.615,9.676,14.248,healthy,no,4
full_scatter,0.5,0,1,1.211,1,direct,0,none,0,-50.378,44.622,13.945,8.266,15.721,healthy,no,4
full_scatter,0.5,0,2,1.284,1,direct,0,none,0,-41.836,53.164,0.0,8.282,15.705,healthy,no,4
full_scatter,0.5,0,3,1.0,1,direct,1,B0,6.0,-48.935,46.065,8.554,20.22,13.27,degraded,no,4
full_scatter,0.5,0,4,9.557,1,direct,0,none,0,-64.75,30.25,2.239,10.102,13.802,healthy,no,4
full_scatter,0.5,1,2,1.0,1,direct,0,none,0,-34.299,60.701,4.171,8.22,15.77,healthy,no,4
full_scatter,0.5,1,3,3.642,1,direct,1,B0,6.0,-54.763,40.237,7.018,20.801,12.662,degraded,no,4
full_scatter,0.5,1,4,5.203,1,direct,0,none,0,-60.493,34.507,4.182,9.145,14.803,healthy,no,4
full_scatter,0.5,2,3,2.427,1,direct,1,B0,6.0,-55.593,39.407,6.201,20.534,12.942,degraded,no,4
full_scatter,0.5,2,4,4.715,1,direct,0,none,0,-74.942,20.058,8.097,9.037,14.916,healthy,no,4
full_scatter,0.5,3,4,9.057,1,direct,1,B0,6.0,-70.281,24.719,14.715,21.993,11.417,degraded,no,4
full_scatter,0.75,0,1,5.46,1,direct,0,none,0,-66.577,28.423,17.299,9.201,14.744,healthy,yes,4
full_scatter,0.75,0,2,3.147,1,direct,0,none,0,-51.637,43.363,0.0,8.692,15.276,healthy,no,4
full_scatter,0.75,0,3,1.0,1,direct,1,B0,6.0,-47.64,47.36,9.775,20.22,13.27,degraded,no,4
full_scatter,0.75,0,4,8.265,1,direct,0,none,0,-71.529,23.471,4.69,9.818,14.099,healthy,no,4
full_scatter,0.75,1,2,5.516,1,direct,0,none,0,-44.659,50.341,0.0,9.214,14.731,healthy,no,4
full_scatter,0.75,1,3,2.909,1,direct,1,B0,6.0,-62.685,32.315,5.492,20.64,12.831,degraded,no,4
full_scatter,0.75,1,4,8.411,1,direct,0,none,0,-66.876,28.124,4.304,9.851,14.065,healthy,no,4
full_scatter,0.75,2,3,4.395,1,direct,1,B0,6.0,-56.808,38.192,8.822,20.967,12.489,degraded,no,4
full_scatter,0.75,2,4,9.053,1,direct,0,none,0,-80.734,14.266,8.185,9.992,13.918,healthy,yes,4
full_scatter,0.75,3,4,7.669,1,direct,1,B0,6.0,-63.03,31.97,10.796,21.687,11.736,degraded,no,4
full_scatter,1.0,0,1,7.353,1,direct,0,none,0,-72.473,22.527,9.652,9.618,14.309,healthy,no,4
full_scatter,1.0,0,2,5.4,1,direct,0,none,0,-57.766,37.234,0.0,9.188,14.758,healthy,no,4
full_scatter,1.0,0,3,3.968,1,direct,1,B0,6.0,-68.566,26.434,7.493,20.873,12.587,degraded,no,4
full_scatter,1.0,0,4,5.709,1,direct,0,none,0,-66.77,28.23,2.034,9.256,14.687,healthy,no,4
full_scatter,1.0,1,2,8.17,1,direct,0,none,0,-51.115,43.885,0.178,9.797,14.121,healthy,no,4
full_scatter,1.0,1,3,6.382,1,direct,1,B0,6.0,-70.953,24.047,6.984,21.404,12.032,degraded,no,4
full_scatter,1.0,1,4,7.399,1,direct,0,none,0,-65.566,29.434,1.267,9.628,14.298,healthy,no,4
full_scatter,1.0,2,3,9.616,1,direct,1,B0,6.0,-71.04,23.96,13.197,22.116,11.288,degraded,no,4
full_scatter,1.0,2,4,11.262,1,direct,0,none,0,-84.991,10.009,7.202,10.478,13.41,healthy,yes,4
full_scatter,1.0,3,4,8.41,1,direct,1,B0,6.0,-61.533,33.467,12.211,21.85,11.566,degraded,no,4
full_scatter,1.25,0,1,13.02,1,direct,0,none,0,-76.605,18.395,11.043,10.864,13.005,healthy,no,4
full_scatter,1.25,0,2,10.731,1,direct,0,none,0,-62.99,32.01,0.0,10.361,13.532,healthy,no,4
full_scatter,1.25,0,3,1.998,1,direct,1,B0,6.0,-60.131,34.869,0.667,20.439,13.041,degraded,no,4
full_scatter,1.25,0,4,5.329,1,direct,0,none,0,-67.494,27.506,1.59,9.172,14.774,healthy,no,4
full_scatter,1.25,1,2,10.294,1,direct,0,none,0,-52.009,42.991,0.592,10.265,13.632,healthy,no,4
full_scatter,1.25,1,3,9.069,1,direct,1,B0,6.0,-71.571,23.429,9.047,21.995,11.414,degraded,no,4
full_scatter,1.25,1,4,10.387,1,direct,0,none,0,-70.321,24.679,6.418,10.285,13.611,healthy,no,4
full_scatter,1.25,2,3,10.524,1,direct,1,B0,6.0,-70.614,24.386,13.222,22.315,11.08,degraded,no,4
full_scatter,1.25,2,4,7.591,1,direct,0,none,0,-76.638,18.362,4.045,9.67,14.254,healthy,no,4
full_scatter,1.25,3,4,12.521,1,direct,1,B0,6.0,-57.611,37.389,15.501,22.755,10.62,degraded,yes,4
full_scatter,1.5,0,1,9.235,1,direct,0,none,0,-75.997,19.003,9.987,10.032,13.876,healthy,no,4
full_scatter,1.5,0,2,14.125,1,direct,0,none,0,-66.241,28.759,0.0,11.107,12.751,healthy,no,4
full_scatter,1.5,0,3,3.673,1,direct,1,B0,6.0,-63.082,31.918,3.359,20.808,12.655,degraded,no,4
full_scatter,1.5,0,4,8.622,1,direct,0,none,0,-71.491,23.509,0.0,9.897,14.017,healthy,no,4
